iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:36:14 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.91 5.7 -7.9 -19.6 0.39 -0.44 -0.21 37.428012 -122.174242 34.6 0.2731 -2.5636 -0.3548 1.036 0.892 1.753
1.94 5.7 -7.9 -19.6 0.38 -0.47 -0.29 37.428012 -122.174242 34.6 -0.0406 -2.3593 -0.3709 0.977 0.885 1.740
1.97 4.0 -8.5 -21.7 0.40 -0.48 -0.45 37.428012 -122.174242 34.6 -0.6142 -2.2785 -0.3663 0.911 0.871 1.743
2.00 4.0 -8.5 -21.7 0.38 -0.46 -0.59 37.428012 -122.174242 34.6 -0.9066 -2.0202 -0.3034 0.837 0.849 1.761
2.03 1.5 -8.7 -23.7 0.36 -0.42 -0.63 37.428012 -122.174242 34.6 -0.7582 -1.7720 -0.1151 0.751 0.823 1.786
2.06 1.5 -8.7 -23.7 0.37 -0.40 -0.60 37.428012 -122.174242 34.6 -0.5467 -1.8301 -0.0436 0.689 0.808 1.801
2.10 -0.5 -8.8 -23.9 0.37 -0.40 -0.59 37.428012 -122.174242 34.6 -0.4812 -1.8954 -0.0827 0.630 0.797 1.811
2.13 -0.5 -8.8 -23.9 0.33 -0.33 -0.68 37.428012 -122.174242 34.6 -0.8092 -1.6243 -0.1005 0.572 0.781 1.822
2.16 -2.9 -8.2 -25.2 0.34 -0.30 -0.75 37.428012 -122.174242 34.6 -1.5214 -1.3452 -0.2388 0.489 0.730 1.852
2.19 -2.9 -8.2 -25.2 0.29 -0.21 -0.89 37.428012 -122.174242 34.6 -1.6859 -1.0633 -0.0295 0.440 0.687 1.875
2.22 -5.6 -6.0 -26.8 0.29 -0.19 -0.85 37.428012 -122.174242 34.6 -1.2621 -1.3431 0.1516 0.392 0.649 1.899
2.25 -5.6 -6.0 -26.8 0.16 -0.19 -0.86 37.428012 -122.174242 34.6 -0.8508 -1.6385 0.4769 0.335 0.626 1.921
2.28 -7.2 -4.7 -27.7 0.07 -0.21 -0.96 37.428012 -122.174242 34.6 -1.1903 -1.5974 1.0068 0.245 0.600 1.970
2.31 -7.2 -4.7 -27.7 0.07 -0.22 -1.17 37.428012 -122.174242 34.6 -1.6193 -1.0763 1.0306 0.185 0.566 2.014
2.35 -10.4 -2.6 -27.7 0.07 -0.22 -1.17 37.428012 -122.174242 34.6 -1.4152 -1.1967 1.0436 0.132 0.527 2.056
2.38 -10.4 -2.6 -27.7 -0.02 -0.25 -1.13 37.428012 -122.174242 34.6 -0.5686 -1.0642 1.1641 0.080 0.505 2.094
2.41 -12.5 -0.2 -27.4 -0.06 -0.27 -1.06 37.428012 -122.174242 34.6 -0.8217 -1.3034 1.3248 -0.001 0.486 2.163
2.44 -12.5 -0.2 -27.4 -0.12 -0.23 -1.11 37.428012 -122.174242 34.6 -1.3445 -1.4395 1.3369 -0.060 0.453 2.203
2.47 -15.9 3.3 -27.4 -0.16 -0.24 -1.14 37.428012 -122.174242 34.6 -1.4735 -0.8087 1.5153 -0.108 0.410 2.244
2.50 -15.9 3.3 -27.4 -0.20 -0.17 -1.16 37.428012 -122.174242 34.6 -1.4624 -0.8494 1.3919 -0.144 0.364 2.282
2.53 -17.5 6.2 -26.5 -0.24 -0.12 -1.19 37.428012 -122.174242 34.6 -1.3715 -1.1113 1.4009 -0.196 0.304 2.325
2.56 -17.5 6.2 -26.5 -0.25 -0.06 -1.19 37.428012 -122.174242 34.6 -1.1882 -1.1447 1.3689 -0.237 0.261 2.357
2.60 -19.2 11.2 -24.5 -0.24 0.04 -1.22 37.428012 -122.174242 34.6 -1.1000 -1.2468 1.3048 -0.278 0.222 2.386
2.63 -19.2 11.2 -24.5 -0.21 0.09 -1.37 37.428012 -122.174242 34.6 -1.0518 -1.1533 1.4064 -0.317 0.183 2.413
2.66 -20.5 14.8 -23.2 -0.38 0.08 -1.39 37.428012 -122.174242 34.6 -0.7213 -0.9571 2.1187 -0.366 0.129 2.466
2.69 -20.5 14.8 -23.2 -0.44 0.13 -1.33 37.428012 -122.174242 34.6 -0.6702 -0.3669 2.3312 -0.395 0.076 2.537
2.72 -20.4 17.8 -21.6 -0.41 0.25 -1.45 37.428012 -122.174242 34.6 -0.8315 -0.5315 2.4076 -0.410 0.031 2.588
2.75 -20.4 17.8 -21.6 -0.46 0.29 -1.46 37.428012 -122.174242 34.6 -0.2761 -0.4831 2.8895 -0.426 -0.013 2.650
2.78 -17.4 22.5 -20.4 -0.55 0.36 -1.35 37.428012 -122.174242 34.6 0.1625 0.0767 3.5313 -0.428 -0.061 2.762
2.81 -17.4 22.5 -20.4 -0.61 0.44 -1.26 37.428012 -122.174242 34.6 0.3273 0.3549 3.7255 -0.413 -0.097 2.858
2.85 -13.9 25.7 -19.9 -0.68 0.43 -1.21 37.428012 -122.174242 34.6 0.4403 0.2770 3.8413 -0.393 -0.128 2.960
2.88 -13.9 25.7 -19.9 -0.68 0.39 -1.25 37.428012 -122.174242 34.6 0.4260 0.3821 3.9391 -0.370 -0.157 3.067
2.91 -6.2 27.9 -21.8 -0.63 0.35 -1.37 37.428012 -122.174242 34.6 0.1413 0.8398 4.1256 -0.307 -0.208 -3.034
2.94 -6.2 27.9 -21.8 -0.66 0.34 -1.44 37.428012 -122.174242 34.6 0.7714 0.9504 4.1090 -0.256 -0.228 -2.917
2.97 -0.9 27.1 -24.0 -0.61 0.28 -1.36 37.428012 -122.174242 34.6 1.5927 0.6849 3.9281 -0.207 -0.219 -2.798
3.00 -0.9 27.1 -24.0 -0.57 0.27 -1.30 37.428012 -122.174242 34.6 1.9701 0.7363 3.7531 -0.165 -0.188 -2.681
3.03 7.8 22.8 -26.5 -0.57 0.17 -1.18 37.428012 -122.174242 34.6 2.3585 0.9858 3.3512 -0.112 -0.125 -2.538
3.06 7.8 22.8 -26.5 -0.59 0.07 -1.10 37.428012 -122.174242 34.6 2.2216 1.2556 3.0625 -0.070 -0.069 -2.443
3.10 13.4 18.2 -27.8 -0.49 -0.01 -1.02 37.428012 -122.174242 34.6 2.0411 1.1404 2.4207 -0.034 -0.014 -2.364
3.13 13.4 18.2 -27.8 -0.35 -0.05 -0.98 37.428012 -122.174242 34.6 1.7857 1.1214 1.6342 -0.004 0.038 -2.309
3.16 17.9 10.1 -28.4 -0.23 -0.03 -0.88 37.428012 -122.174242 34.6 1.4269 1.0360 1.0052 0.041 0.111 -2.252
3.19 17.9 10.1 -28.4 -0.18 -0.06 -0.87 37.428012 -122.174242 34.6 1.1577 0.9075 0.8448 0.064 0.149 -2.229
3.22 19.8 6.1 -28.7 -0.12 -0.05 -0.86 37.428012 -122.174242 34.6 1.0190 0.4768 0.8328 0.080 0.180 -2.207
3.25 19.8 6.1 -28.7 -0.19 -0.13 -0.76 37.428012 -122.174242 34.6 1.2595 -0.0313 0.6934 0.079 0.213 -2.188
3.28 22.2 1.7 -27.3 -0.02 -0.14 -0.76 37.428012 -122.174242 34.6 1.9931 1.1003 0.3671 0.085 0.277 -2.173
3.31 22.2 1.7 -27.3 0.04 -0.22 -0.62 37.428012 -122.174242 34.6 1.9742 1.0870 0.3695 0.121 0.335 -2.169
3.35 23.6 -0.3 -25.8 0.02 -0.26 -0.58 37.428012 -122.174242 34.6 1.6509 0.5706 0.6783 0.137 0.386 -2.160
3.38 23.6 -0.3 -25.8 0.07 -0.33 -0.58 37.428012 -122.174242 34.6 1.1953 0.6283 0.6917 0.147 0.428 -2.144
3.41 24.5 -2.2 -25.0 0.09 -0.38 -0.74 37.428012 -122.174242 34.6 0.4914 0.6613 0.1923 0.161 0.452 -2.136
3.44 24.5 -2.2 -25.0 0.09 -0.38 -0.74 37.428012 -122.174242 34.6 0.0863 -0.1628 0.1776 0.171 0.460 -2.128
3.47 24.6 -4.1 -24.3 0.12 -0.37 -0.79 37.428012 -122.174242 34.6 0.2459 0.0768 -0.1394 0.172 0.458 -2.131
3.50 24.6 -4.1 -24.3 0.14 -0.38 -0.83 37.428012 -122.174242 34.6 0.4922 0.3077 -0.1260 0.181 0.465 -2.137
3.53 24.5 -4.8 -22.9 0.18 -0.35 -0.75 37.428012 -122.174242 34.6 0.6947 1.0673 0.1361 0.210 0.487 -2.143
3.56 24.5 -4.8 -22.9 0.21 -0.38 -0.73 37.428012 -122.174242 34.6 0.8116 1.5841 0.5581 0.245 0.510 -2.136
3.60 25.5 -6.2 -20.7 0.25 -0.54 -0.72 37.428012 -122.174242 34.6 0.7760 1.6961 0.6582 0.285 0.538 -2.123
3.63 25.5 -6.2 -20.7 0.23 -0.56 -0.65 37.428012 -122.174242 34.6 0.4783 1.5186 0.7020 0.321 0.560 -2.108
3.66 26.6 -7.6 -19.3 0.25 -0.54 -0.67 37.428012 -122.174242 34.6 0.1195 1.4802 0.5313 0.365 0.577 -2.086
3.69 26.6 -7.6 -19.3 0.29 -0.55 -0.69 37.428012 -122.174242 34.6 -0.0114 1.0338 0.1821 0.403 0.584 -2.073
3.72 28.3 -8.7 -16.5 0.38 -0.58 -0.74 37.428012 -122.174242 34.6 0.0721 0.5435 -0.1377 0.426 0.584 -2.074
3.75 28.3 -8.7 -16.5 0.33 -0.53 -0.82 37.428012 -122.174242 34.6 0.3486 0.2089 -0.0584 0.423 0.584 -2.074
0.03 27.2 -0.3 -20.2 0.33 -0.45 -0.73 37.428012 -122.174242 34.6 -0.4029 -0.2486 0.0574 0.448 0.469 -2.466
0.06 27.2 -0.3 -20.2 0.33 -0.47 -0.82 37.428012 -122.174242 34.6 -0.2993 -0.0893 -0.1175 0.434 0.459 -2.460
0.10 27.2 1.5 -20.1 0.35 -0.46 -0.77 37.428012 -122.174242 34.6 -0.2640 0.2761 -0.3166 0.439 0.452 -2.463
0.13 27.2 1.5 -20.1 0.39 -0.45 -0.67 37.428012 -122.174242 34.6 -0.4016 -0.2632 -0.2210 0.445 0.438 -2.470
0.16 26.7 2.9 -20.4 0.38 -0.42 -0.60 37.428012 -122.174242 34.6 -0.7183 -1.7465 0.0865 0.401 0.418 -2.462
0.19 26.7 2.9 -20.4 0.29 -0.26 -0.58 37.428012 -122.174242 34.6 -1.0830 -2.3721 0.1390 0.336 0.395 -2.449
0.22 25.6 2.5 -21.8 0.10 -0.18 -0.61 37.428012 -122.174242 34.6 -1.4140 -2.0982 0.6362 0.267 0.364 -2.426
0.25 25.6 2.5 -21.8 0.21 -0.22 -0.64 37.428012 -122.174242 34.6 -1.8487 -1.6903 1.0196 0.174 0.312 -2.378
0.28 22.9 3.9 -25.2 0.14 -0.06 -0.58 37.428012 -122.174242 34.6 -1.7115 -2.1523 1.2963 0.111 0.267 -2.335
0.31 22.9 3.9 -25.2 0.04 -0.03 -0.62 37.428012 -122.174242 34.6 -1.6204 -2.1768 1.1825 0.038 0.225 -2.296
0.35 21.5 6.0 -25.8 0.28 0.10 -0.72 37.428012 -122.174242 34.6 -1.8738 -1.8467 1.2402 -0.022 0.176 -2.263
0.38 21.5 6.0 -25.8 0.15 0.20 -0.81 37.428012 -122.174242 34.6 -2.0125 -1.1644 1.8012 -0.055 0.139 -2.235
0.41 18.1 7.6 -27.8 -0.11 0.21 -0.91 37.428012 -122.174242 34.6 -2.4314 -3.6353 2.4147 -0.199 0.008 -2.111
0.44 18.1 7.6 -27.8 -0.24 0.25 -1.22 37.428012 -122.174242 34.6 -2.6615 -4.0606 2.5394 -0.306 -0.081 -2.065
0.47 13.3 8.5 -30.1 -0.37 0.25 -1.32 37.428012 -122.174242 34.6 -1.3091 -3.1857 2.6476 -0.401 -0.157 -2.014
0.50 13.3 8.5 -30.1 -0.75 0.28 -1.32 37.428012 -122.174242 34.6 -0.8071 -2.5163 2.5554 -0.491 -0.226 -1.936
