iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:38:09 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.63 -33.4 12.7 14.0 -1.97 1.95 0.30 37.428012 -122.174173 37.7 6.2007 -3.2101 5.9429 -1.784 -0.498 1.843
1.66 -33.4 12.7 14.0 -1.69 1.95 -0.37 37.428012 -122.174173 37.7 5.7439 -2.1709 4.6971 -1.747 -0.735 2.066
1.69 -19.7 28.9 19.6 -1.16 1.97 -0.27 37.428012 -122.174173 37.7 6.5407 -4.0845 3.6716 -1.673 -0.871 2.285
1.72 -19.7 28.9 19.6 -1.26 1.97 0.07 37.428012 -122.174173 37.7 7.7321 -5.6024 2.9480 -1.553 -0.968 2.617
1.75 -8.8 37.4 16.5 -1.33 1.96 -0.19 37.428012 -122.174173 37.7 7.9990 -4.6393 1.8574 -1.346 -1.009 3.034
1.78 -8.8 37.4 16.5 -1.88 1.95 0.26 37.428012 -122.174173 37.7 8.4934 -2.6415 -0.0243 -1.010 -0.892 -2.619
1.81 3.6 44.4 -0.2 -1.84 1.95 0.31 37.428012 -122.174173 37.7 7.7686 1.8889 -0.8154 -0.819 -0.741 -2.363
1.85 3.6 44.4 -0.2 -1.53 1.96 -0.32 37.428012 -122.174173 37.7 6.0975 2.4893 -1.3688 -0.666 -0.582 -2.232
1.88 6.7 42.6 -15.2 -1.37 1.68 -0.48 37.428012 -122.174173 37.7 5.7480 1.2868 -1.8265 -0.585 -0.424 -2.166
1.91 6.7 42.6 -15.2 -0.96 1.26 -0.34 37.428012 -122.174173 37.7 5.5609 2.5613 -2.2187 -0.508 -0.203 -2.120
1.94 6.4 30.6 -30.0 -0.80 0.92 -0.26 37.428012 -122.174173 37.7 4.8195 3.6332 -1.7822 -0.415 -0.051 -2.105
1.97 6.4 30.6 -30.0 -0.75 0.73 -0.29 37.428012 -122.174173 37.7 3.8844 3.5280 -1.3520 -0.315 0.074 -2.101
2.00 6.7 21.3 -33.7 -0.40 0.43 -0.41 37.428012 -122.174173 37.7 3.3504 3.5862 -1.6724 -0.215 0.178 -2.114
2.03 6.7 21.3 -33.7 -0.24 0.31 -0.37 37.428012 -122.174173 37.7 3.1059 1.8534 -1.9178 -0.087 0.339 -2.180
2.06 10.8 11.3 -33.8 -0.02 -0.12 -0.51 37.428012 -122.174173 37.7 3.7374 2.4843 -2.1585 -0.002 0.437 -2.238
2.10 10.8 11.3 -33.8 -0.23 -0.02 -0.27 37.428012 -122.174173 37.7 3.9726 1.3085 -1.1978 0.076 0.545 -2.294
2.13 12.2 6.8 -32.8 -0.04 -0.31 0.13 37.428012 -122.174173 37.7 3.7103 -0.0865 -1.3661 0.118 0.648 -2.347
2.16 12.2 6.8 -32.8 0.02 -0.35 -0.18 37.428012 -122.174173 37.7 0.5885 0.0203 -0.5406 0.145 0.723 -2.407
2.19 12.1 1.7 -32.6 -0.08 -0.35 0.07 37.428012 -122.174173 37.7 -0.5538 0.3956 -0.5446 0.169 0.716 -2.428
2.22 12.1 1.7 -32.6 0.07 -0.23 -0.62 37.428012 -122.174173 37.7 -1.1730 1.8358 -0.4583 0.204 0.689 -2.440
2.25 13.2 -0.4 -31.5 0.18 -0.31 -0.82 37.428012 -122.174173 37.7 -2.3476 2.0821 -0.2334 0.269 0.632 -2.436
2.28 13.2 -0.4 -31.5 0.19 -0.42 -0.81 37.428012 -122.174173 37.7 0.0360 1.5537 0.5979 0.348 0.585 -2.411
2.31 15.3 0.8 -30.3 0.18 -0.52 -0.73 37.428012 -122.174173 37.7 0.7761 0.2171 0.5616 0.360 0.604 -2.397
2.35 15.3 0.8 -30.3 0.19 -0.50 -0.52 37.428012 -122.174173 37.7 1.2107 -0.4260 0.1940 0.355 0.637 -2.399
2.38 18.0 1.2 -30.1 0.21 -0.59 -0.63 37.428012 -122.174173 37.7 0.7901 -0.1128 -0.0582 0.352 0.663 -2.411
2.41 18.0 1.2 -30.1 0.21 -0.62 -0.65 37.428012 -122.174173 37.7 0.1211 0.6373 0.2736 0.361 0.681 -2.407
2.44 18.0 -0.6 -29.4 0.24 -0.64 -0.75 37.428012 -122.174173 37.7 0.1759 0.5349 0.1458 0.370 0.689 -2.400
2.47 18.0 -0.6 -29.4 0.30 -0.66 -0.75 37.428012 -122.174173 37.7 -0.0248 0.6348 -0.1300 0.384 0.688 -2.399
2.50 18.2 -1.6 -28.0 0.20 -0.67 -0.68 37.428012 -122.174173 37.7 0.2700 0.2550 0.0925 0.395 0.692 -2.400
2.53 18.2 -1.6 -28.0 0.20 -0.67 -0.68 37.428012 -122.174173 37.7 0.3082 -0.2676 0.0909 0.358 0.724 -2.379
2.56 19.4 -1.4 -27.9 0.18 -0.68 -0.74 37.428012 -122.174173 37.7 0.1635 -0.0254 -0.3321 0.351 0.726 -2.382
2.60 19.4 -1.4 -27.9 0.27 -0.64 -0.75 37.428012 -122.174173 37.7 0.4111 -0.0165 -0.3198 0.361 0.727 -2.398
2.63 19.6 -2.5 -28.1 0.22 -0.65 -0.62 37.428012 -122.174173 37.7 0.4949 -0.0003 -0.1397 0.368 0.740 -2.412
2.66 19.6 -2.5 -28.1 0.25 -0.64 -0.73 37.428012 -122.174173 37.7 0.2032 0.1528 -0.2155 0.378 0.742 -2.421
2.69 18.9 -2.6 -28.6 0.23 -0.64 -0.63 37.428012 -122.174173 37.7 0.3932 0.1817 -0.0330 0.387 0.753 -2.430
2.72 18.9 -2.6 -28.6 0.24 -0.66 -0.62 37.428012 -122.174173 37.7 0.1025 0.3421 -0.0091 0.394 0.760 -2.432
2.75 18.8 -2.7 -28.7 0.29 -0.70 -0.63 37.428012 -122.174173 37.7 0.0364 0.0981 -0.0846 0.402 0.762 -2.435
2.78 18.8 -2.7 -28.7 0.30 -0.66 -0.73 37.428012 -122.174173 37.7 -0.1223 0.7833 -0.1670 0.427 0.748 -2.442
2.81 19.9 -3.5 -27.2 0.31 -0.68 -0.73 37.428012 -122.174173 37.7 0.1732 0.5049 -0.0136 0.448 0.748 -2.446
2.85 19.9 -3.5 -27.2 0.29 -0.68 -0.68 37.428012 -122.174173 37.7 0.2950 -0.1317 -0.0876 0.452 0.755 -2.450
2.88 20.6 -3.9 -26.4 0.34 -0.69 -0.59 37.428012 -122.174173 37.7 0.2102 0.1935 -0.2121 0.461 0.762 -2.462
2.91 20.6 -3.9 -26.4 0.32 -0.69 -0.68 37.428012 -122.174173 37.7 -0.0715 0.2834 -0.2407 0.478 0.756 -2.472
2.94 21.3 -2.5 -26.3 0.37 -0.69 -0.71 37.428012 -122.174173 37.7 -0.0446 0.1093 -0.2996 0.489 0.749 -2.480
2.97 21.3 -2.5 -26.3 0.39 -0.68 -0.66 37.428012 -122.174173 37.7 -0.0146 0.1705 -0.1631 0.501 0.744 -2.490
3.00 22.0 -2.4 -26.1 0.28 -0.64 -0.68 37.428012 -122.174173 37.7 -0.0522 0.1142 0.0148 0.501 0.741 -2.488
3.03 22.0 -2.4 -26.1 0.37 -0.64 -0.68 37.428012 -122.174173 37.7 0.1403 -0.2390 -0.0704 0.499 0.739 -2.490
3.06 21.3 -2.5 -26.4 0.36 -0.66 -0.58 37.428012 -122.174173 37.7 0.1693 -0.2304 0.0629 0.497 0.746 -2.495
3.10 21.3 -2.5 -26.4 0.32 -0.66 -0.62 37.428012 -122.174173 37.7 -0.0208 -0.0287 0.0626 0.492 0.750 -2.493
3.13 20.8 -2.5 -26.3 0.33 -0.67 -0.63 37.428012 -122.174173 37.7 -0.0547 -0.0100 -0.0576 0.491 0.749 -2.492
3.16 20.8 -2.5 -26.3 0.33 -0.69 -0.74 37.428012 -122.174173 37.7 -0.1341 0.2126 -0.1359 0.487 0.741 -2.490
3.19 21.3 -2.8 -26.3 0.37 -0.70 -0.72 37.428012 -122.174173 37.7 0.1665 0.6754 -0.2344 0.505 0.737 -2.496
0.03 22.0 0.8 -25.9 0.47 -0.62 -0.70 37.428012 -122.174173 37.7 -0.5302 -0.1064 -0.1454 0.559 0.691 -2.800
0.06 22.7 0.5 -26.2 0.56 -0.61 -0.48 37.428012 -122.174173 37.7 -0.4159 -0.0113 -0.0437 0.562 0.679 -2.799
0.10 22.7 0.5 -26.2 0.58 -0.59 -0.48 37.428012 -122.174173 37.7 -0.8838 -0.2770 0.1205 0.567 0.670 -2.796
0.13 22.3 1.5 -26.6 0.61 -0.53 -0.65 37.428012 -122.174173 37.7 -2.0112 -0.7692 0.3823 0.516 0.622 -2.749
0.16 22.3 1.5 -26.6 0.17 -0.43 -0.85 37.428012 -122.174173 37.7 -1.7548 -0.7117 1.3702 0.466 0.588 -2.691
0.19 21.4 3.6 -27.2 0.15 -0.45 -0.82 37.428012 -122.174173 37.7 -1.4454 -1.1633 1.1910 0.400 0.565 -2.628
