iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:40:49 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.35 -14.9 -36.6 5.4 -0.06 0.56 -0.45 37.428012 -122.174173 37.7 -2.4810 -2.7802 3.3853 -0.669 1.116 1.906
1.38 -14.9 -36.6 5.4 -0.24 0.62 -0.67 37.428012 -122.174173 37.7 -2.0000 -2.5101 4.1394 -0.808 0.996 1.982
1.41 -19.9 -33.9 0.9 -0.44 0.77 -0.77 37.428012 -122.174173 37.7 -1.7852 -1.9663 4.6549 -0.926 0.868 2.052
1.44 -19.9 -33.9 0.9 -0.70 0.88 -1.08 37.428012 -122.174173 37.7 -1.8728 -1.1252 4.8993 -1.004 0.729 2.101
1.47 -30.4 -22.7 -3.1 -0.61 0.98 -1.31 37.428012 -122.174173 37.7 -1.1262 -0.2640 5.0488 -1.057 0.543 2.157
1.50 -30.4 -22.7 -3.1 -0.85 1.06 -1.18 37.428012 -122.174173 37.7 -0.6592 -0.1896 5.9841 -1.093 0.395 2.218
1.53 -35.7 -10.0 -3.8 -1.21 1.09 -1.46 37.428012 -122.174173 37.7 -1.2162 0.4870 6.0512 -1.106 0.234 2.276
1.56 -35.7 -10.0 -3.8 -1.37 1.23 -1.81 37.428012 -122.174173 37.7 -1.2525 0.6872 5.9250 -1.092 0.071 2.320
1.60 -36.4 3.9 -3.8 -1.55 1.17 -1.91 37.428012 -122.174173 37.7 -0.6453 0.0958 5.9860 -1.082 -0.089 2.373
1.63 -36.4 3.9 -3.8 -1.71 1.25 -1.93 37.428012 -122.174173 37.7 0.6295 0.1066 5.5736 -1.053 -0.319 2.508
1.66 -30.9 23.2 -1.4 -1.55 1.23 -1.85 37.428012 -122.174173 37.7 1.3183 0.1394 4.8470 -1.010 -0.427 2.615
1.69 -30.9 23.2 -1.4 -1.81 1.54 -2.01 37.428012 -122.174173 37.7 2.0309 -0.1887 4.8680 -0.953 -0.512 2.740
1.72 -25.0 33.8 0.7 -1.78 1.51 -1.19 37.428012 -122.174173 37.7 4.3039 0.0344 4.4354 -0.833 -0.568 2.990
1.75 -25.0 33.8 0.7 -1.91 1.47 -1.45 37.428012 -122.174173 37.7 3.9362 0.6739 4.1777 -0.715 -0.569 -3.100
1.78 -12.8 43.3 -1.7 -1.80 1.25 -0.72 37.428012 -122.174173 37.7 5.0831 0.2577 3.7342 -0.602 -0.538 -2.907
1.81 -12.8 43.3 -1.7 -1.38 1.09 -0.76 37.428012 -122.174173 37.7 4.8166 1.0880 2.4731 -0.505 -0.459 -2.739
