iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:03:46 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.69 2.0 -23.2 -40.5 -0.65 -0.05 -1.41 37.425934 -122.151847 1.5 0.5023 0.7100 1.3169 0.044 0.013 2.113
1.72 3.1 -22.8 -39.7 -0.34 -0.04 -1.26 37.425934 -122.151847 1.5 0.5900 -0.1538 0.4253 0.051 0.027 2.133
1.76 3.1 -22.8 -39.7 -0.41 -0.19 -1.07 37.425934 -122.151847 1.5 0.8441 -0.0414 1.0016 0.033 0.059 2.155
1.79 2.5 -23.6 -38.9 -0.58 -0.15 -0.98 37.425934 -122.151847 1.5 0.2367 0.7264 0.8001 0.045 0.072 2.180
1.82 2.5 -23.6 -38.9 -0.43 -0.18 -1.04 37.425934 -122.151847 1.5 0.1155 0.0484 0.5088 0.055 0.076 2.197
1.85 0.9 -26.1 -37.4 -0.26 -0.16 -0.92 37.425934 -122.151847 1.5 0.6845 -0.1500 0.4680 0.003 0.107 2.220
1.88 0.9 -26.1 -37.4 -0.24 -0.02 -0.92 37.425934 -122.151847 1.5 -0.1902 0.9860 0.2582 0.013 0.111 2.231
1.91 0.1 -27.3 -37.3 -0.28 -0.20 -1.01 37.425934 -122.151847 1.2 -0.3894 -0.0037 0.6602 0.023 0.098 2.250
1.94 0.1 -27.3 -37.3 -0.08 -0.13 -0.95 37.425934 -122.151847 1.2 0.3019 -0.4390 0.1391 0.009 0.099 2.260
1.97 -0.8 -27.0 -37.1 -0.08 -0.07 -0.87 37.425934 -122.151847 1.2 0.1114 0.1864 0.1788 0.007 0.107 2.264
2.01 -0.8 -27.0 -37.1 -0.13 -0.15 -1.01 37.425934 -122.151847 1.2 -0.6671 -0.1222 0.3285 -0.003 0.087 2.282
2.04 -0.6 -26.5 -37.1 -0.07 -0.11 -1.13 37.425934 -122.151847 1.2 -0.3099 -0.4235 0.2799 -0.014 0.074 2.291
2.07 -0.6 -26.5 -37.1 0.03 -0.09 -1.01 37.425934 -122.151847 1.2 0.0094 0.4503 0.2931 -0.010 0.072 2.298
2.10 -1.3 -26.3 -38.4 -0.04 -0.10 -0.98 37.425934 -122.151847 1.2 0.0672 0.2789 0.3733 0.005 0.078 2.312
2.13 -1.3 -26.3 -38.4 0.01 -0.11 -1.04 37.425934 -122.151847 1.2 -0.2995 -0.1448 0.1037 0.003 0.076 2.318
2.16 -0.7 -26.5 -41.3 0.01 -0.08 -1.09 37.425934 -122.151847 1.2 -0.2399 0.0105 0.0330 0.003 0.069 2.319
2.19 -0.7 -26.5 -41.3 -0.00 -0.08 -0.97 37.425934 -122.151847 1.2 0.3576 0.2708 0.2850 0.008 0.073 2.325
2.22 0.4 -26.0 -42.4 0.02 -0.10 -0.95 37.425934 -122.151847 1.2 0.1661 -0.0221 0.1748 0.010 0.082 2.333
2.26 0.4 -26.0 -42.4 0.01 -0.06 -1.02 37.425934 -122.151847 1.2 -0.2752 0.0800 -0.2212 0.009 0.077 2.331
0.04 4.8 -24.4 -38.1 0.09 -0.05 -0.93 37.425934 -122.151847 0.0 0.2134 -0.2312 0.2307 0.109 0.085 2.162
0.07 4.8 -24.4 -38.1 0.09 -0.05 -0.93 37.425934 -122.151847 0.0 -0.1197 0.2583 0.0379 0.110 0.085 2.165
0.10 5.3 -26.4 -37.8 0.11 -0.08 -0.97 37.425934 -122.151847 0.0 -0.7254 -0.3655 -0.2373 0.112 0.061 2.161
0.13 5.3 -26.4 -37.8 0.12 -0.00 -1.07 37.425934 -122.151847 0.0 -0.3803 -0.8574 -0.0613 0.093 0.046 2.160
0.16 4.1 -25.5 -38.8 0.08 0.01 -1.04 37.425934 -122.151847 0.0 -0.0658 -0.3432 -0.0306 0.076 0.042 2.159
0.19 4.1 -25.5 -38.8 0.08 -0.04 -0.97 37.425934 -122.151847 0.0 -0.2625 0.0053 0.0044 0.076 0.038 2.161
0.22 3.4 -23.6 -40.0 0.09 -0.05 -0.98 37.425934 -122.151847 0.0 -0.6089 -0.4112 -0.2655 0.071 0.024 2.159
0.26 3.4 -23.6 -40.0 0.11 0.01 -1.00 37.425934 -122.151847 0.0 -0.3240 -0.6312 -0.2821 0.056 0.011 2.152
0.29 2.3 -23.2 -40.1 0.11 0.01 -1.02 37.425934 -122.151847 0.0 -0.1410 0.0895 0.1219 0.047 0.000 2.151
0.32 2.3 -23.2 -40.1 0.10 -0.00 -0.99 37.425934 -122.151847 0.0 -0.3782 -0.1688 0.0134 0.049 -0.005 2.154
0.35 1.9 -22.8 -40.4 0.13 0.01 -1.03 37.425934 -122.151847 0.0 -0.3244 -0.5019 0.0421 0.038 -0.020 2.155
0.38 1.9 -22.8 -40.4 0.14 -0.02 -0.99 37.425934 -122.151847 0.0 -0.4412 0.0923 0.2750 0.038 -0.027 2.161
0.41 1.7 -22.2 -40.5 0.24 -0.03 -1.05 37.425934 -122.151847 0.0 -0.7557 0.9442 0.2156 0.057 -0.041 2.169
0.44 1.7 -22.2 -40.5 0.45 -0.06 -1.14 37.425934 -122.151847 0.0 -0.7787 -0.5001 0.3850 0.078 -0.079 2.187
0.47 2.0 -21.4 -41.6 0.76 -0.04 -1.49 37.425934 -122.151847 0.0 -1.3759 0.1241 0.5304 0.076 -0.108 2.202
0.51 2.0 -21.4 -41.6 0.87 0.03 -1.99 37.425934 -122.151847 0.0 -1.7401 0.0257 0.9219 0.081 -0.150 2.225
0.54 1.6 -19.4 -42.8 0.92 0.31 -1.99 37.425934 -122.151847 0.0 -1.0743 -0.8518 1.6550 0.076 -0.202 2.276
0.57 1.6 -19.4 -42.8 0.52 0.57 -2.00 37.425934 -122.151847 0.0 -0.1722 -0.6708 2.6348 0.066 -0.211 2.337
0.60 1.3 -14.6 -43.4 -0.04 0.67 -2.00 37.425934 -122.151847 0.0 0.4987 -0.3550 3.1069 0.071 -0.200 2.417
0.63 1.3 -14.6 -43.4 -0.42 0.68 -2.00 37.425934 -122.151847 0.0 2.0289 -1.2035 3.0649 0.064 -0.129 2.555
0.66 -1.0 -13.6 -43.2 -0.80 0.76 -1.73 37.425934 -122.151847 0.0 1.9741 -1.2582 2.6819 0.033 -0.070 2.630
0.69 -1.0 -13.6 -43.2 -0.89 0.90 -1.46 37.425934 -122.151847 0.0 1.7521 0.4833 1.6564 0.030 -0.022 2.683
0.73 -7.6 -17.2 -42.1 -0.83 0.93 -0.83 37.425934 -122.151847 0.0 3.0937 0.2755 1.0812 0.049 0.069 2.727
0.76 -7.6 -17.2 -42.1 -0.92 0.70 -0.37 37.425934 -122.151847 0.0 3.3741 0.0977 0.6110 0.049 0.158 2.744
0.79 -11.0 -21.3 -40.4 -0.83 0.49 -0.23 37.425934 -122.151847 0.0 3.0410 -1.0642 -0.2990 0.032 0.271 2.742
0.82 -11.0 -21.3 -40.4 -0.71 0.39 -0.15 37.425934 -122.151847 0.0 2.5217 -1.6388 -1.0128 -0.013 0.368 2.717
0.85 -12.6 -26.5 -36.8 -0.59 0.30 -0.15 37.425934 -122.151847 0.0 2.1789 -1.8552 -1.4895 -0.046 0.429 2.681
0.88 -12.6 -26.5 -36.8 -0.38 0.19 0.06 37.425934 -122.151847 0.0 2.1451 -2.2857 -1.9974 -0.092 0.512 2.616
0.91 -13.4 -32.5 -32.7 -0.41 0.03 0.06 37.425934 -122.151847 0.0 1.6677 -2.1004 -2.0860 -0.121 0.568 2.559
0.94 -13.4 -32.5 -32.7 -0.28 -0.02 0.07 37.425934 -122.151847 0.0 0.9784 -2.0036 -2.4964 -0.137 0.619 2.466
0.98 -12.4 -40.8 -24.4 -0.17 -0.04 0.09 37.425934 -122.151847 0.0 1.0063 -2.2829 -2.3119 -0.152 0.668 2.366
1.01 -12.4 -40.8 -24.4 -0.17 -0.08 0.12 37.425934 -122.151847 0.0 0.9778 -2.9474 -2.0446 -0.181 0.703 2.300
1.04 -10.4 -44.5 -19.8 -0.04 -0.13 -0.01 37.425934 -122.151847 0.0 0.2004 -2.6279 -2.8632 -0.203 0.730 2.217
1.07 -10.4 -44.5 -19.8 0.12 -0.06 -0.15 37.425934 -122.151847 0.0 -0.2821 -2.4129 -2.8962 -0.198 0.745 2.076
1.10 -10.4 -44.5 -19.8 0.31 0.00 -0.21 37.425934 -122.151847 0.0 -0.3419 -2.3530 -2.6697 -0.192 0.751 1.976
1.13 -10.4 -44.5 -19.8 0.51 -0.06 -0.18 37.425934 -122.151847 0.0 -0.2851 -2.7907 -2.0063 -0.212 0.759 1.866
