iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:58:18 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -11.8 -11.2 -29.9 0.16 -0.03 -0.92 37.428002 -122.174257 35.5 0.4901 0.2743 -0.0502 0.053 0.036 0.078
0.06 -11.8 -11.2 -29.9 0.06 -0.06 -0.93 37.428002 -122.174257 35.5 0.3179 0.2088 0.1276 0.056 0.048 0.080
0.10 -10.3 -12.5 -30.0 0.03 -0.06 -0.89 37.428002 -122.174257 35.5 0.0743 0.2881 -0.1049 0.062 0.054 0.080
0.13 -10.3 -12.5 -30.0 -0.01 -0.01 -0.76 37.428002 -122.174257 35.5 -0.6021 -0.3470 -0.3180 0.056 0.048 0.072
0.16 -10.0 -12.9 -29.7 0.08 -0.02 -1.35 37.428002 -122.174257 35.5 -0.9546 -0.2540 -0.3407 0.049 0.021 0.063
0.19 -10.0 -12.9 -29.7 0.01 0.00 -0.86 37.428002 -122.174257 35.5 0.1056 0.0030 -0.1403 0.044 0.014 0.058
0.22 -10.4 -12.1 -29.8 0.03 -0.03 -0.84 37.428002 -122.174257 35.5 -0.3897 -0.0805 -0.3338 0.044 0.011 0.052
0.25 -10.4 -12.1 -29.8 0.13 0.00 -1.44 37.428002 -122.174257 35.5 -0.9152 -0.5211 -0.3679 0.025 -0.028 0.033
0.28 -12.1 -11.2 -30.0 0.11 -0.08 -1.68 37.428002 -122.174257 35.5 0.8339 0.1873 0.1873 0.020 -0.026 0.032
0.32 -12.1 -11.2 -30.0 -0.13 0.06 -1.97 37.428002 -122.174257 35.5 3.7892 -1.9085 0.4217 0.003 0.038 0.042
0.35 -13.4 -12.6 -28.9 -0.04 -0.05 -1.97 37.428002 -122.174257 35.5 7.4501 -4.6631 -0.8862 -0.101 0.208 0.043
0.38 -13.4 -12.6 -28.9 -0.35 -0.10 -1.97 37.428002 -122.174257 35.5 9.5991 0.5105 -1.3324 -0.184 0.540 0.041
0.41 -13.5 -20.8 -17.3 -0.22 0.38 -1.67 37.428002 -122.174257 35.5 11.1122 -1.2959 -1.3636 -0.197 0.831 0.064
0.44 -13.5 -20.8 -17.3 -0.34 0.75 0.09 37.428002 -122.174257 35.5 11.6502 -3.7587 -1.7715 -0.358 1.154 0.148
0.47 -12.0 -25.8 -3.0 0.05 0.54 0.75 37.428002 -122.174257 35.5 8.8864 -1.0495 -2.4307 -0.796 1.431 0.533
0.50 -12.0 -25.8 -3.0 0.32 0.39 0.90 37.428002 -122.174257 35.5 4.5512 -0.6098 -1.7662 3.111 1.377 2.915
0.53 -8.3 -25.2 13.7 0.10 0.26 1.06 37.428002 -122.174257 35.5 3.1535 -1.4306 -1.1030 2.974 1.268 3.016
0.56 -8.3 -25.2 13.7 0.48 -0.04 1.19 37.428002 -122.174257 35.5 1.7535 0.7546 -1.4521 2.904 1.197 3.086
0.60 -6.5 -23.3 18.8 0.41 -0.36 1.09 37.428002 -122.174257 35.5 0.7438 0.5776 -0.6279 2.879 1.160 -3.141
0.63 -6.5 -23.3 18.8 0.12 -0.56 0.75 37.428002 -122.174257 35.5 -0.4303 -0.7569 0.6690 2.879 1.141 3.121
0.66 -5.5 -22.8 21.2 0.07 -0.80 0.62 37.428002 -122.174257 35.5 -0.9225 0.3618 0.7107 2.911 1.162 3.084
0.69 -5.5 -22.8 21.2 -0.10 -0.93 0.24 37.428002 -122.174257 35.5 -1.2634 0.2663 0.6123 2.950 1.194 3.052
