iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:57:55 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -10.9 -14.5 -29.2 0.05 -0.09 -1.07 37.428002 -122.174257 35.5 0.0335 0.0792 0.2360 0.089 0.063 0.006
0.06 -9.9 -14.8 -29.0 0.14 -0.06 -0.88 37.428002 -122.174257 35.5 0.3725 0.1875 -0.1699 0.090 0.072 0.004
0.10 -9.9 -14.8 -29.0 0.04 -0.09 -0.65 37.428002 -122.174257 35.5 0.2940 0.2539 -0.0359 0.098 0.083 0.000
0.13 -8.8 -15.4 -28.9 -0.02 -0.09 -0.88 37.428002 -122.174257 35.5 -0.6096 -0.5833 -0.1762 0.092 0.079 -0.001
0.16 -8.8 -15.4 -28.9 -0.02 -0.09 -0.88 37.428002 -122.174257 35.5 -1.4866 -1.2771 -0.4781 0.063 0.046 -0.008
0.19 -9.8 -14.5 -29.5 0.02 -0.02 -1.21 37.428002 -122.174257 35.5 -1.3419 -0.9263 -0.3696 0.019 -0.012 -0.024
0.22 -9.8 -14.5 -29.5 -0.01 -0.07 -1.11 37.428002 -122.174257 35.5 -0.7019 -0.2497 -0.1759 0.003 -0.038 -0.030
0.25 -11.6 -13.0 -30.5 -0.05 -0.09 -1.47 37.428002 -122.174257 35.5 -0.4038 0.0388 -0.2565 0.002 -0.053 -0.036
0.28 -11.6 -13.0 -30.5 -0.16 0.07 -1.97 37.428002 -122.174257 35.5 1.0111 -0.7356 -0.1381 -0.005 -0.046 -0.041
0.32 -13.0 -14.0 -28.0 -0.16 0.07 -1.97 37.428002 -122.174257 35.5 7.0449 -2.1028 -2.1052 -0.092 0.142 -0.079
0.35 -13.0 -14.0 -28.0 0.06 0.30 -1.97 37.428002 -122.174257 35.5 9.6721 -0.9032 -2.4376 -0.122 0.391 -0.121
0.38 -12.2 -18.8 -19.5 -0.17 0.48 -1.98 37.428002 -122.174257 35.5 11.0535 0.1143 -1.8381 -0.115 0.690 -0.147
0.41 -12.2 -18.8 -19.5 -0.24 0.79 -0.82 37.428002 -122.174257 35.5 10.7974 -0.4472 -1.6165 -0.105 1.000 -0.167
0.44 -9.6 -24.5 -6.2 0.08 0.75 0.25 37.428002 -122.174257 35.5 9.2736 -1.0636 -0.9740 -0.118 1.372 -0.183
0.47 -9.6 -24.5 -6.2 0.14 0.46 1.10 37.428002 -122.174257 35.5 6.7825 -0.5899 -0.6840 -3.001 1.544 2.675
0.50 -6.2 -27.2 11.4 -0.08 0.11 1.16 37.428002 -122.174257 35.5 3.4560 -0.3672 -0.9266 3.044 1.409 2.902
0.53 -6.2 -27.2 11.4 0.21 -0.04 0.84 37.428002 -122.174257 35.5 1.2469 0.7367 -1.6040 2.899 1.347 3.056
0.56 -4.9 -25.0 16.6 0.36 -0.35 0.79 37.428002 -122.174257 35.5 0.2336 0.8286 -0.3252 2.793 1.304 -3.061
0.60 -4.9 -25.0 16.6 0.13 -0.62 0.62 37.428002 -122.174257 35.5 -0.1830 -0.4771 0.5032 2.816 1.307 -3.087
0.63 -5.1 -24.0 18.5 -0.02 -0.81 0.47 37.428002 -122.174257 35.5 -0.3685 0.0789 0.3003 2.846 1.317 -3.127
0.66 -5.1 -24.0 18.5 0.09 -0.97 0.25 37.428002 -122.174257 35.5 -0.7899 0.6022 0.1044 2.861 1.331 -3.127
0.69 -5.3 -24.8 18.5 0.04 -1.06 0.06 37.428002 -122.174257 35.5 -0.6453 -0.0292 0.3678 2.872 1.359 -3.133
0.72 -5.3 -24.8 18.5 -0.07 -1.10 -0.05 37.428002 -122.174257 35.5 -0.2313 0.8773 0.4096 2.926 1.376 3.107
