iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:30:43 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.7 -2.5 -32.0 0.04 0.15 -1.11 37.428006 -122.174270 34.0 -0.2426 -0.2010 0.0705 0.018 -0.166 -2.410
0.07 -18.7 -2.5 -32.0 0.10 0.17 -0.99 37.428006 -122.174270 34.0 -0.0112 0.0942 -0.0498 0.020 -0.173 -2.410
0.10 -17.4 -1.5 -31.6 -0.02 0.16 -0.83 37.428006 -122.174270 34.0 0.0426 0.0673 0.1725 0.028 -0.168 -2.407
0.13 -17.4 -1.5 -31.6 -0.13 0.17 -1.10 37.428006 -122.174270 34.0 -0.5735 -0.1697 0.2007 0.018 -0.177 -2.402
0.16 -16.9 -1.4 -31.4 -0.10 0.16 -0.89 37.428006 -122.174270 34.0 -0.4893 -0.2207 -0.1014 0.012 -0.192 -2.401
0.19 -16.9 -1.4 -31.4 0.03 0.15 -1.05 37.428006 -122.174270 34.0 -0.2532 -0.4270 -0.3807 -0.001 -0.199 -2.409
0.22 -17.8 -0.7 -31.0 -0.01 0.05 -1.53 37.428006 -122.174270 34.0 -0.6613 -0.0597 -0.3223 -0.012 -0.218 -2.424
0.25 -17.8 -0.7 -31.0 -0.08 -0.01 -1.97 37.428006 -122.174270 34.0 0.1861 0.1695 -0.1700 -0.013 -0.225 -2.431
0.28 -18.2 -0.8 -31.6 -0.08 -0.01 -1.97 37.428006 -122.174270 34.0 1.6677 0.5747 -0.3588 -0.002 -0.197 -2.438
0.32 -18.2 -0.8 -31.6 -0.25 0.13 -1.97 37.428006 -122.174270 34.0 4.5556 -0.2978 -1.2064 0.008 -0.078 -2.463
0.35 -16.5 -6.4 -28.5 0.40 0.68 -1.97 37.428006 -122.174270 34.0 9.4206 -0.6665 -2.8032 -0.024 0.199 -2.547
0.38 -16.5 -6.4 -28.5 0.44 0.67 -1.97 37.428006 -122.174270 34.0 10.4085 0.2986 -1.6049 -0.002 0.482 -2.605
0.41 -14.0 -14.3 -20.1 0.08 0.90 -1.90 37.428006 -122.174270 34.0 10.9273 -1.2989 -0.5548 0.005 0.782 -2.639
0.44 -14.0 -14.3 -20.1 -0.28 1.08 -0.78 37.428006 -122.174270 34.0 11.1284 -2.9760 -0.6835 -0.055 1.089 -2.651
0.47 -11.0 -20.4 -7.5 -0.01 0.90 -0.35 37.428006 -122.174270 34.0 9.8187 -3.0391 -1.2276 -0.173 1.483 -2.643
0.50 -11.0 -20.4 -7.5 0.30 0.79 0.57 37.428006 -122.174270 34.0 8.9130 -2.8891 -1.2646 2.996 1.393 0.388
0.53 -7.2 -19.4 11.4 0.16 0.61 1.12 37.428006 -122.174270 34.0 6.6128 -2.3211 -1.0590 2.945 1.180 0.362
0.56 -7.2 -19.4 11.4 0.46 0.43 1.27 37.428006 -122.174270 34.0 3.8861 -0.3088 -1.8110 2.896 1.032 0.380
0.60 -4.8 -16.0 19.4 0.93 0.19 1.16 37.428006 -122.174270 34.0 1.7047 -0.1978 -0.8090 2.837 0.913 0.472
0.63 -4.8 -16.0 19.4 0.28 -0.04 1.33 37.428006 -122.174270 34.0 0.6471 0.0383 0.5049 2.847 0.881 0.450
0.66 -2.9 -12.7 22.6 0.17 -0.37 0.93 37.428006 -122.174270 34.0 -0.6203 0.5712 0.2237 2.874 0.875 0.433
0.69 -2.9 -12.7 22.6 0.20 -0.74 0.49 37.428006 -122.174270 34.0 -1.0820 0.8772 0.2367 2.892 0.900 0.435
0.72 -3.0 -13.2 22.3 0.21 -0.87 0.38 37.428006 -122.174270 34.0 -0.5444 0.0208 0.8670 2.926 0.937 0.417
0.75 -3.0 -13.2 22.3 -0.07 -0.91 0.57 37.428006 -122.174270 34.0 -0.0023 -0.7009 1.3319 2.956 0.949 0.363
0.78 -3.1 -14.1 22.4 -0.01 -0.92 0.63 37.428006 -122.174270 34.0 -0.2231 -0.0391 0.7514 2.986 0.956 0.314
0.82 -3.1 -14.1 22.4 0.08 -0.91 0.61 37.428006 -122.174270 34.0 -0.5899 0.7111 0.1424 3.018 0.974 0.297
0.85 -3.8 -13.8 22.2 0.02 -0.88 0.43 37.428006 -122.174270 34.0 -0.4230 0.1668 0.3177 3.046 0.997 0.283
0.88 -3.8 -13.8 22.2 0.00 -0.84 0.54 37.428006 -122.174270 34.0 -0.0240 0.3200 0.2885 3.073 1.002 0.261
0.91 -4.6 -14.2 21.4 0.03 -0.83 0.58 37.428006 -122.174270 34.0 0.0737 0.7670 0.1887 3.102 1.001 0.246
