iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:58:37 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -13.2 -12.2 -31.0 -0.09 -0.14 -1.02 37.428002 -122.174257 35.5 0.1814 -0.1047 0.3058 0.025 0.061 0.115
0.06 -13.1 -12.1 -29.7 0.28 -0.17 -1.39 37.428002 -122.174257 35.5 0.9288 0.1974 -0.0371 0.025 0.076 0.115
0.10 -13.1 -12.1 -29.7 0.01 -0.20 -1.27 37.428002 -122.174257 35.5 1.8773 0.4227 0.4215 0.035 0.117 0.121
0.13 -12.9 -12.7 -28.1 0.04 -0.23 -0.06 37.428002 -122.174257 35.5 2.2619 1.0935 -0.0802 0.054 0.183 0.123
0.16 -12.9 -12.7 -28.1 -0.12 -0.21 -1.04 37.428002 -122.174257 35.5 -1.4866 -2.3705 -0.4066 0.030 0.174 0.112
0.19 -11.6 -14.6 -27.2 -0.18 -0.23 -1.19 37.428002 -122.174257 35.5 -0.4607 -0.9638 -1.0967 -0.021 0.149 0.089
0.22 -11.6 -14.6 -27.2 -0.17 -0.44 -1.49 37.428002 -122.174257 35.5 0.4146 0.6918 -1.2832 -0.008 0.150 0.054
0.25 -11.2 -15.5 -26.5 -0.39 -0.46 -1.97 37.428002 -122.174257 35.5 1.5487 -0.2741 -0.8724 0.006 0.179 0.025
0.28 -11.2 -15.5 -26.5 0.34 0.04 -1.96 37.428002 -122.174257 35.5 7.0215 -3.3856 -2.7888 -0.105 0.353 -0.051
0.31 -12.4 -20.0 -20.1 0.30 -0.11 -1.96 37.428002 -122.174257 35.5 8.7404 -0.1570 -1.6789 -0.131 0.598 -0.094
0.35 -12.4 -20.0 -20.1 -0.23 0.32 -1.70 37.428002 -122.174257 35.5 9.1656 -0.7548 -0.5727 -0.150 0.842 -0.077
0.38 -12.0 -24.8 -10.1 0.01 0.51 0.22 37.428002 -122.174257 35.5 9.9515 -1.9812 -0.4140 -0.245 1.108 -0.007
0.41 -12.0 -24.8 -10.1 -0.12 0.21 0.81 37.428002 -122.174257 35.5 7.3329 -1.6270 -0.5796 -0.808 1.412 0.493
0.44 -8.9 -26.5 7.5 -0.01 0.08 0.46 37.428002 -122.174257 35.5 4.5397 -1.0534 -1.1177 -2.061 1.467 1.721
0.47 -8.9 -26.5 7.5 0.09 -0.07 0.86 37.428002 -122.174257 35.5 3.6042 -0.2532 -1.4529 -2.823 1.405 2.464
0.50 -7.5 -24.6 15.0 0.25 -0.31 0.91 37.428002 -122.174257 35.5 2.2601 1.6033 -1.4470 -3.072 1.334 2.745
0.53 -7.5 -24.6 15.0 0.12 -0.39 0.73 37.428002 -122.174257 35.5 0.7972 1.0390 -0.3149 -3.140 1.285 2.875
0.56 -6.5 -23.1 18.6 -0.06 -0.56 0.78 37.428002 -122.174257 35.5 0.6198 0.7483 0.4765 -3.100 1.254 2.855
0.60 -6.5 -23.1 18.6 -0.03 -0.71 0.68 37.428002 -122.174257 35.5 -0.1491 1.6084 0.4029 -3.026 1.249 2.814
