iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:58:02 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -9.2 -10.8 -32.3 0.30 -0.05 -1.36 37.428002 -122.174257 35.5 0.9658 0.4937 0.0068 0.112 -0.024 0.054
0.06 -9.2 -10.8 -32.3 0.01 0.19 -0.86 37.428002 -122.174257 35.5 2.5304 1.3200 0.2225 0.136 0.021 0.053
0.10 -7.2 -13.6 -31.7 0.11 -0.31 -1.65 37.428002 -122.174257 35.5 3.4372 1.9410 0.2224 0.191 0.120 0.043
0.13 -7.2 -13.6 -31.7 0.22 -0.37 -1.42 37.428002 -122.174257 35.5 3.6914 -0.7971 -0.1194 0.198 0.210 0.027
0.16 -5.3 -19.4 -25.6 0.46 -0.51 -1.55 37.428002 -122.174257 35.5 3.3987 0.6093 -0.3757 0.206 0.309 -0.003
0.19 -5.3 -19.4 -25.6 0.38 -0.63 -1.96 37.428002 -122.174257 35.5 4.8381 -2.1064 0.6105 0.216 0.509 -0.050
0.22 -6.3 -23.4 -17.9 0.37 -0.58 -1.96 37.428002 -122.174257 35.5 6.6251 -4.1305 0.5786 0.122 0.674 -0.061
0.25 -6.3 -23.4 -17.9 0.10 -0.44 -1.50 37.428002 -122.174257 35.5 7.6309 -4.0820 0.2557 0.009 0.876 -0.064
0.28 -8.9 -27.5 -2.8 0.02 -0.02 -0.51 37.428002 -122.174257 35.5 8.0141 -3.6021 0.0625 -0.124 1.095 -0.032
0.31 -8.9 -27.5 -2.8 0.07 0.09 0.52 37.428002 -122.174257 35.5 8.3308 -4.4255 -0.9428 -0.522 1.394 0.218
0.35 -8.1 -27.4 7.8 0.13 0.02 0.66 37.428002 -122.174257 35.5 5.8910 -2.8026 -1.4184 -2.279 1.491 1.881
0.38 -8.1 -27.4 7.8 0.32 0.01 0.71 37.428002 -122.174257 35.5 3.0419 -0.7421 -1.9189 -3.090 1.402 2.655
0.41 -5.8 -25.8 15.6 0.49 -0.06 1.04 37.428002 -122.174257 35.5 1.9533 0.5598 -2.0280 2.927 1.331 2.920
0.44 -5.8 -25.8 15.6 0.49 -0.06 1.04 37.428002 -122.174257 35.5 0.7474 0.9894 -0.7504 2.799 1.242 3.095
0.47 -3.4 -23.6 19.5 0.32 -0.21 0.81 37.428002 -122.174257 35.5 0.2353 0.2429 0.1309 2.812 1.231 3.098
0.50 -3.4 -23.6 19.5 0.19 -0.40 0.87 37.428002 -122.174257 35.5 -0.1989 0.2722 0.3173 2.852 1.169 3.061
0.53 -2.9 -22.6 19.2 0.12 -0.77 0.53 37.428002 -122.174257 35.5 -1.0091 0.8660 0.4374 2.885 1.173 3.045
0.56 -2.9 -22.6 19.2 -0.02 -1.00 0.18 37.428002 -122.174257 35.5 -0.9274 -0.1253 0.6584 2.926 1.217 3.013
0.60 -4.0 -23.7 18.9 -0.10 -1.17 0.06 37.428002 -122.174257 35.5 -0.6274 0.0511 0.7142 2.968 1.241 2.966
0.63 -4.0 -23.7 18.9 -0.10 -1.18 0.10 37.428002 -122.174257 35.5 -0.4498 0.4999 0.5497 3.023 1.257 2.918
0.66 -5.6 -24.5 18.9 -0.10 -1.09 0.06 37.428002 -122.174257 35.5 -0.3897 0.6720 0.3590 3.074 1.269 2.880
0.69 -5.6 -24.5 18.9 -0.01 -1.00 0.16 37.428002 -122.174257 35.5 0.1232 1.2173 0.0744 3.140 1.276 2.858
0.72 -6.7 -24.6 17.5 0.01 -1.06 0.31 37.428002 -122.174257 35.5 -0.3172 0.2833 0.2487 -3.102 1.278 2.839
0.75 -6.7 -24.6 17.5 0.01 -1.04 0.13 37.428002 -122.174257 35.5 -0.3904 0.4245 -0.1244 -3.096 1.305 2.841
0.78 -6.9 -24.5 17.0 0.08 -1.01 0.10 37.428002 -122.174257 35.5 -0.4165 0.6439 -0.3142 -3.132 1.326 2.893
0.81 -6.9 -24.5 17.0 0.06 -0.99 0.20 37.428002 -122.174257 35.5 -0.3026 0.0981 -0.0539 3.124 1.340 2.936
0.85 -6.8 -23.9 17.5 0.01 -0.97 0.19 37.428002 -122.174257 35.5 -0.5156 -0.1325 0.0133 3.122 1.354 2.935
0.88 -6.8 -23.9 17.5 -0.04 -0.97 0.23 37.428002 -122.174257 35.5 -0.6868 0.0513 -0.0805 3.130 1.371 2.925
0.91 -7.0 -24.3 16.9 -0.01 -0.96 0.17 37.428002 -122.174257 35.5 -0.9441 -0.1272 -0.1566 3.106 1.394 2.950
0.94 -7.0 -24.3 16.9 -0.03 -0.96 0.14 37.428002 -122.174257 35.5 -1.1529 -0.0714 -0.1609 3.034 1.442 3.012
0.97 -6.5 -26.0 14.9 0.02 -0.96 0.13 37.428002 -122.174257 35.5 -1.2291 0.0498 -0.2073 2.940 1.474 3.106
1.00 -6.5 -26.0 14.9 0.03 -0.96 0.08 37.428002 -122.174257 35.5 -1.3583 -0.0775 -0.0651 2.769 1.508 -3.004
1.03 -6.1 -27.1 13.5 -0.01 -0.94 -0.16 37.428002 -122.174257 35.5 -1.5650 -0.2399 0.0580 2.234 1.542 -2.475
1.06 -6.1 -27.1 13.5 0.02 -0.99 -0.23 37.428002 -122.174257 35.5 -1.1313 0.1271 0.0756 0.516 1.526 -0.760
1.10 -6.8 -27.6 12.0 0.04 -1.02 -0.16 37.428002 -122.174257 35.5 -0.5718 0.3079 0.3202 0.265 1.509 -0.503
1.13 -6.8 -27.6 12.0 -0.04 -1.06 -0.13 37.428002 -122.174257 35.5 -0.4265 0.6169 0.4698 0.059 1.497 -0.284
1.16 -7.2 -28.3 9.8 0.02 -1.02 -0.14 37.428002 -122.174257 35.5 -0.4440 0.9138 0.1606 -0.024 1.487 -0.179
1.19 -7.2 -28.3 9.8 0.06 -1.00 -0.26 37.428002 -122.174257 35.5 -0.4054 0.9616 -0.0953 0.041 1.462 -0.202
