iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:58:11 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -10.6 -12.3 -31.8 0.10 -0.02 -0.84 37.428002 -122.174257 35.5 0.2301 0.2882 0.1654 0.137 -0.003 0.036
0.06 -10.6 -12.3 -31.8 0.20 -0.06 -1.30 37.428002 -122.174257 35.5 0.6104 0.0830 0.0568 0.137 0.010 0.038
0.10 -9.4 -13.8 -30.6 0.29 -0.05 -0.98 37.428002 -122.174257 35.5 1.4259 0.5341 0.2845 0.147 0.042 0.037
0.13 -9.4 -13.8 -30.6 0.06 -0.10 -0.70 37.428002 -122.174257 35.5 1.0695 -0.1176 0.4260 0.152 0.081 0.043
0.16 -8.7 -14.2 -29.7 -0.09 -0.11 -0.91 37.428002 -122.174257 35.5 -0.3727 -0.9373 -0.0476 0.132 0.084 0.046
0.19 -8.7 -14.2 -29.7 0.10 -0.15 -1.19 37.428002 -122.174257 35.5 0.0497 0.0285 -0.6603 0.101 0.067 0.028
0.22 -9.0 -14.9 -29.1 -0.05 -0.42 -1.64 37.428002 -122.174257 35.5 0.7263 0.2769 -0.3500 0.110 0.081 0.014
0.25 -9.0 -14.9 -29.1 -0.09 -0.46 -1.97 37.428002 -122.174257 35.5 1.4558 -0.5610 -0.6042 0.107 0.107 -0.002
0.28 -9.2 -17.4 -27.3 0.54 -0.06 -1.96 37.428002 -122.174257 35.5 4.9850 -2.2263 -1.3692 0.071 0.196 -0.040
0.31 -9.2 -17.4 -27.3 0.34 0.10 -1.97 37.428002 -122.174257 35.5 9.6145 -2.3086 -0.9815 -0.015 0.491 -0.099
0.35 -9.4 -21.5 -19.6 0.02 0.41 -1.00 37.428002 -122.174257 35.5 10.5392 -2.1994 -0.7851 -0.066 0.774 -0.110
0.38 -9.4 -21.5 -19.6 -0.07 0.35 0.13 37.428002 -122.174257 35.5 10.3855 -3.1484 -0.8876 -0.155 1.069 -0.100
0.41 -10.3 -26.0 1.3 -0.27 0.10 0.62 37.428002 -122.174257 35.5 8.2835 -2.0586 -0.7136 -0.354 1.325 0.030
0.44 -10.3 -26.0 1.3 0.11 -0.07 0.49 37.428002 -122.174257 35.5 3.8221 -1.0365 -2.1128 -2.685 1.536 2.329
0.47 -8.7 -26.4 11.5 0.12 -0.23 0.64 37.428002 -122.174257 35.5 2.8469 -0.5153 -1.7261 2.824 1.442 3.075
0.50 -8.7 -26.4 11.5 0.26 -0.42 0.61 37.428002 -122.174257 35.5 1.5701 1.5136 -1.6455 2.718 1.371 -3.080
0.53 -4.6 -24.8 16.8 0.35 -0.53 0.48 37.428002 -122.174257 35.5 0.8118 1.0300 -1.2715 2.654 1.325 -2.974
0.56 -4.6 -24.8 16.8 0.20 -0.60 0.62 37.428002 -122.174257 35.5 0.8342 0.3339 -0.1149 2.645 1.287 -2.950
0.60 -3.6 -24.0 18.1 -0.05 -0.76 0.67 37.428002 -122.174257 35.5 0.5187 0.7524 0.4487 2.717 1.270 -3.009
0.63 -3.6 -24.0 18.1 0.11 -0.78 0.37 37.428002 -122.174257 35.5 -0.0379 0.5288 0.3496 2.782 1.270 -3.057
0.66 -4.1 -24.6 19.5 0.11 -0.81 0.25 37.428002 -122.174257 35.5 -0.2708 0.4696 -0.0729 2.787 1.277 -3.052
