iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:30:22 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -14.4 -6.5 -28.6 0.04 -0.02 -1.19 37.428006 -122.174270 34.0 0.0113 -0.1227 0.2336 0.048 -0.007 -2.461
0.06 -14.3 -6.9 -29.4 0.11 -0.01 -0.85 37.428006 -122.174270 34.0 0.1723 0.0359 0.0829 0.049 -0.005 -2.455
0.10 -14.3 -6.9 -29.4 0.11 -0.01 -0.85 37.428006 -122.174270 34.0 0.1371 -0.1125 -0.1023 0.057 0.015 -2.460
0.13 -14.0 -7.6 -29.8 0.05 0.01 -0.79 37.428006 -122.174270 34.0 -1.1531 -0.8411 0.0827 0.038 -0.003 -2.460
0.16 -14.0 -7.6 -29.8 -0.09 0.06 -1.37 37.428006 -122.174270 34.0 -0.5154 -0.5191 0.1081 0.020 -0.030 -2.455
0.19 -14.4 -7.8 -29.4 -0.01 0.05 -0.94 37.428006 -122.174270 34.0 0.2820 0.0675 -0.1020 0.014 -0.026 -2.456
0.22 -14.4 -7.8 -29.4 0.01 0.00 -0.99 37.428006 -122.174270 34.0 -0.1717 0.0691 -0.1411 0.019 -0.025 -2.460
0.25 -15.6 -7.6 -29.5 0.06 -0.07 -1.42 37.428006 -122.174270 34.0 0.2566 0.1950 -0.1533 0.021 -0.026 -2.464
0.28 -15.6 -7.6 -29.5 0.02 -0.02 -1.94 37.428006 -122.174270 34.0 1.6091 0.9239 -0.5039 0.038 0.002 -2.474
0.31 -15.3 -7.7 -29.5 0.06 0.09 -1.97 37.428006 -122.174270 34.0 3.4505 -0.6286 -0.8494 0.046 0.074 -2.497
0.35 -15.3 -7.7 -29.5 0.33 0.26 -1.97 37.428006 -122.174270 34.0 8.3753 -0.7306 -2.2521 -0.004 0.345 -2.581
0.38 -13.9 -11.6 -26.8 0.71 0.25 -1.96 37.428006 -122.174270 34.0 9.9797 0.5260 -0.1004 0.019 0.614 -2.622
0.41 -13.9 -11.6 -26.8 -0.38 0.60 -1.98 37.428006 -122.174270 34.0 10.9286 -1.9736 0.5813 -0.019 0.900 -2.601
0.44 -11.7 -21.0 -13.6 -0.27 1.03 -0.36 37.428006 -122.174270 34.0 11.4858 -2.9266 -0.3112 -0.140 1.219 -2.551
0.47 -11.7 -21.0 -13.6 -0.55 0.80 1.22 37.428006 -122.174270 34.0 7.6799 -1.4509 -1.3364 -2.039 1.530 -0.723
0.50 -10.4 -23.4 0.3 0.10 0.68 0.87 37.428006 -122.174270 34.0 4.0110 -0.2182 -3.0022 2.955 1.401 0.551
0.53 -10.4 -23.4 0.3 0.61 0.38 1.23 37.428006 -122.174270 34.0 3.5946 0.9683 -2.4339 2.769 1.278 0.757
0.56 -7.1 -21.4 13.9 0.52 0.02 1.22 37.428006 -122.174270 34.0 2.5881 0.2751 -0.8190 2.766 1.183 0.780
0.60 -7.1 -21.4 13.9 0.24 -0.31 0.92 37.428006 -122.174270 34.0 0.9549 0.1775 0.3244 2.824 1.104 0.715
0.63 -5.3 -19.0 16.1 0.18 -0.65 0.68 37.428006 -122.174270 34.0 0.3848 0.2646 0.6123 2.866 1.091 0.676
0.66 -5.3 -19.0 16.1 0.04 -0.81 0.38 37.428006 -122.174270 34.0 -0.1129 0.1407 0.7924 2.913 1.094 0.629
0.69 -4.8 -17.4 17.9 -0.00 -0.87 0.35 37.428006 -122.174270 34.0 0.0927 0.3616 0.5741 2.955 1.099 0.588
