iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:56:32 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -13.4 -16.9 -27.2 0.05 -0.14 -0.94 37.428019 -122.174246 34.0 0.2642 0.3900 0.2597 0.045 0.147 0.007
0.06 -13.4 -16.9 -27.2 -0.04 -0.17 -0.80 37.428019 -122.174246 34.0 0.1188 0.1323 0.2070 0.052 0.155 0.018
0.10 -12.3 -16.8 -26.4 -0.06 -0.13 -0.60 37.428019 -122.174246 34.0 -0.7135 -0.7297 -0.2570 0.037 0.146 0.016
0.13 -12.3 -16.8 -26.4 -0.19 -0.11 -0.92 37.428019 -122.174246 34.0 -1.7840 -0.6419 -0.6889 0.018 0.109 0.003
0.16 -12.7 -16.4 -26.3 -0.16 -0.05 -1.14 37.428019 -122.174246 34.0 -2.3193 -0.6556 -1.2681 0.004 0.047 -0.025
0.19 -12.7 -16.4 -26.3 0.03 -0.10 -1.05 37.428019 -122.174246 34.0 -1.7205 -0.4823 -1.6068 -0.013 -0.008 -0.066
0.22 -13.5 -14.6 -26.4 0.10 0.02 -0.99 37.428019 -122.174246 34.0 -1.5768 0.4728 -1.1827 -0.013 -0.066 -0.120
0.25 -13.5 -14.6 -26.4 -0.15 0.40 -1.98 37.428019 -122.174246 34.0 -2.4454 1.1164 -0.9227 0.012 -0.124 -0.151
0.28 -13.5 -12.4 -27.5 0.37 0.88 -1.97 37.428019 -122.174246 34.0 2.1266 -1.6586 -1.2364 0.001 -0.137 -0.176
0.31 -13.5 -12.4 -27.5 -0.12 0.95 -1.98 37.428019 -122.174246 34.0 9.1751 -4.8364 -2.6423 -0.155 0.108 -0.241
0.35 -13.2 -15.2 -22.6 -0.57 1.14 -1.22 37.428019 -122.174246 34.0 11.4260 0.5304 -2.6719 -0.217 0.526 -0.260
0.38 -13.2 -15.2 -22.6 -0.32 1.30 0.08 37.428019 -122.174246 34.0 10.8473 0.2740 -1.8694 -0.200 0.843 -0.254
0.41 -11.6 -22.4 -11.6 0.16 0.84 1.51 37.428019 -122.174246 34.0 10.8569 -1.2878 -2.4360 -0.231 1.151 -0.246
0.44 -11.6 -22.4 -11.6 0.08 0.39 1.54 37.428019 -122.174246 34.0 5.8318 1.8618 -1.5862 -0.198 1.470 -0.264
0.47 -6.7 -27.4 6.6 0.17 0.14 1.08 37.428019 -122.174246 34.0 2.8467 0.8985 -1.1429 2.154 1.550 -2.574
0.50 -6.7 -27.4 6.6 0.28 -0.35 0.84 37.428019 -122.174246 34.0 1.3154 0.7593 -0.7770 2.520 1.494 -2.922
0.53 -5.1 -26.6 12.9 0.06 -0.71 0.31 37.428019 -122.174246 34.0 0.0515 0.6999 0.0858 2.594 1.475 -2.976
0.56 -5.1 -26.6 12.9 -0.12 -1.02 0.09 37.428019 -122.174246 34.0 -0.8394 0.0736 0.7762 2.700 1.503 -3.069
0.60 -4.9 -26.7 14.8 -0.05 -1.21 -0.08 37.427907 -122.173821 34.0 -0.7804 0.0618 0.4966 3.033 1.536 2.882
0.63 -4.9 -26.7 14.8 -0.14 -1.24 -0.36 37.427907 -122.173821 34.0 -0.9719 0.1870 0.4260 -2.360 1.559 1.995
0.66 -5.2 -26.7 14.0 -0.04 -1.18 -0.23 37.427907 -122.173821 34.0 -0.7151 0.1588 0.2765 -0.869 1.546 0.508
0.69 -5.2 -26.7 14.0 0.05 -1.11 -0.02 37.427907 -122.173821 34.0 -0.0367 0.5023 -0.0223 -0.707 1.539 0.356
0.72 -5.8 -27.2 13.3 0.05 -1.11 -0.02 37.427907 -122.173821 34.0 0.1843 0.1327 0.1543 -0.855 1.545 0.516
0.75 -5.8 -27.2 13.3 -0.03 -1.03 0.04 37.427907 -122.173821 34.0 0.3086 0.0214 0.2260 -1.590 1.542 1.252
0.78 -6.3 -27.5 13.2 -0.05 -1.02 0.08 37.427907 -122.173821 34.0 0.1879 0.2366 0.1489 -1.981 1.532 1.647
0.82 -6.3 -27.5 13.2 -0.03 -1.01 0.02 37.427907 -122.173821 34.0 -0.0269 0.3341 0.0519 -2.047 1.529 1.724
0.85 -6.8 -26.8 12.6 -0.01 -0.99 0.03 37.427907 -122.173821 34.0 0.0582 0.3204 0.1362 -2.051 1.528 1.739
0.88 -6.8 -26.8 12.6 -0.03 -0.98 -0.00 37.427907 -122.173821 34.0 0.1411 0.2196 0.2101 -2.039 1.521 1.734
0.91 -7.5 -26.1 13.1 -0.06 -1.01 -0.07 37.427907 -122.173821 34.0 0.0477 0.3980 0.2101 -1.896 1.518 1.599
0.94 -7.5 -26.1 13.1 0.05 -0.96 -0.11 37.427907 -122.173821 34.0 0.5230 0.2783 0.2367 -1.891 1.517 1.603
0.97 -8.0 -26.0 13.5 -0.04 -0.97 -0.07 37.427907 -122.173821 34.0 0.9662 0.4572 0.6228 -2.138 1.489 1.865
