iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:29:26 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -20.8 -0.7 -26.9 -0.11 0.05 -1.38 37.428042 -122.174206 33.7 -0.1817 -0.1768 -0.0832 -0.092 -0.165 -2.343
0.06 -20.8 -0.7 -26.9 -0.11 0.08 -1.97 37.428042 -122.174206 33.7 3.4702 1.3509 -0.5734 -0.067 -0.111 -2.349
0.10 -20.0 -4.2 -26.5 0.40 0.04 -1.96 37.428042 -122.174206 33.7 4.0249 -0.9643 -0.1731 -0.062 -0.003 -2.354
0.13 -20.0 -4.2 -26.5 -0.38 0.42 -1.39 37.428042 -122.174206 33.7 5.6919 -0.7501 1.0236 -0.101 0.130 -2.327
0.16 -19.3 -8.6 -24.5 -0.16 -0.04 -1.91 37.428042 -122.174206 33.7 5.5359 0.0427 -0.3860 -0.105 0.338 -2.290
0.19 -19.3 -8.6 -24.5 0.27 -0.27 -1.59 37.428042 -122.174206 33.7 6.8176 0.7476 -0.1844 -0.099 0.515 -2.281
0.22 -18.6 -14.4 -19.6 -0.34 -0.30 -0.85 37.428042 -122.174206 33.7 7.1952 1.4098 0.6932 -0.088 0.710 -2.245
0.25 -18.6 -14.4 -19.6 0.06 -0.66 -0.94 37.428042 -122.174206 33.7 5.4755 0.3744 -0.0196 -0.102 0.944 -2.191
0.28 -14.9 -20.5 -9.9 0.07 -0.63 -0.54 37.428042 -122.174206 33.7 5.6993 2.2848 0.1707 -0.082 1.158 -2.146
0.31 -14.9 -20.5 -9.9 0.04 -0.50 -0.11 37.428042 -122.174206 33.7 4.5654 1.0956 0.6205 -0.100 1.300 -2.074
0.35 -13.1 -21.5 -3.9 -0.08 -0.33 0.13 37.428042 -122.174206 33.7 3.6298 -0.2021 1.0616 -0.308 1.403 -1.858
0.38 -13.1 -21.5 -3.9 -0.28 -0.23 0.45 37.428042 -122.174206 33.7 3.4362 0.0246 1.1524 -0.926 1.467 -1.237
0.41 -12.9 -21.5 2.9 -0.33 -0.34 0.60 37.428042 -122.174206 33.7 2.2725 -0.2796 0.9293 -1.923 1.442 -0.240
0.44 -12.9 -21.5 2.9 -0.38 -0.41 0.51 37.428042 -122.174206 33.7 1.4485 -0.3869 0.7823 -2.153 1.397 -0.017
0.47 -13.9 -21.1 6.7 -0.34 -0.53 0.46 37.428042 -122.174206 33.7 1.0314 -0.2158 0.3665 -2.257 1.365 0.078
0.50 -13.9 -21.1 6.7 -0.22 -0.68 0.42 37.428042 -122.174206 33.7 0.7538 0.3119 -0.0992 -2.328 1.347 0.154
0.53 -14.8 -19.3 9.1 -0.20 -0.81 0.55 37.428042 -122.174206 33.7 0.3934 0.3880 -0.3403 -2.454 1.329 0.304
