iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:57:18 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -10.1 -13.6 -31.9 0.16 -0.05 -1.09 37.428002 -122.174257 35.5 -0.3560 -0.0012 0.0691 0.128 0.006 0.032
0.06 -9.5 -13.3 -31.1 0.30 -0.10 -1.10 37.428002 -122.174257 35.5 -0.2827 0.2414 -0.1411 0.129 -0.004 0.031
0.10 -9.5 -13.3 -31.1 0.23 -0.32 -1.65 37.428002 -122.174257 35.5 0.2496 0.5296 0.3788 0.153 0.003 0.033
0.13 -8.4 -12.9 -30.1 -0.07 -0.29 -1.97 37.428002 -122.174257 35.5 0.3604 -1.2362 0.4882 0.144 0.007 0.046
0.16 -8.4 -12.9 -30.1 0.43 -0.03 -1.96 37.428002 -122.174257 35.5 4.7087 -1.7490 -0.7291 0.099 0.086 0.038
0.19 -8.2 -15.6 -26.6 0.18 -0.13 -1.97 37.428002 -122.174257 35.5 6.6527 -1.7195 -1.5415 0.045 0.306 -0.041
0.22 -8.2 -15.6 -26.6 -0.00 0.21 -1.55 37.428002 -122.174257 35.5 8.0427 -1.8316 -1.3636 0.016 0.578 -0.097
0.25 -8.1 -20.3 -18.5 0.08 0.48 -1.08 37.428002 -122.174257 35.5 8.0661 -2.3857 -1.8655 -0.000 0.804 -0.166
0.28 -8.1 -20.3 -18.5 -0.08 0.40 -0.18 37.428002 -122.174257 35.5 8.7300 -0.9505 -1.1867 0.006 1.039 -0.235
0.31 -6.5 -26.0 -0.9 0.07 0.24 0.30 37.428002 -122.174257 35.5 7.6496 -0.8287 -0.7557 0.060 1.267 -0.314
0.35 -6.5 -26.0 -0.9 0.11 0.07 0.98 37.428002 -122.174257 35.5 6.6091 -1.6921 -1.1744 0.854 1.509 -1.176
0.38 -5.0 -26.0 8.8 0.19 -0.15 0.94 37.428002 -122.174257 35.5 4.0606 0.9249 -1.0429 2.527 1.437 -2.857
0.41 -5.0 -26.0 8.8 0.21 -0.30 0.62 37.428002 -122.174257 35.5 1.7519 1.5191 -0.7270 2.666 1.363 -2.954
0.44 -3.6 -24.4 15.7 0.19 -0.32 0.65 37.428002 -122.174257 35.5 0.5046 0.4088 -0.7328 2.669 1.331 -2.936
0.47 -3.6 -24.4 15.7 0.09 -0.61 0.82 37.428002 -122.174257 35.5 0.5230 1.5866 0.2467 2.731 1.291 -2.959
0.50 -2.8 -23.9 17.1 0.01 -0.82 0.47 37.428002 -122.174257 35.5 -0.7439 1.1674 0.4371 2.809 1.300 -2.995
0.53 -2.8 -23.9 17.1 0.08 -0.92 0.28 37.428002 -122.174257 35.5 -1.0467 -0.2065 0.0310 2.800 1.328 -2.978
0.56 -3.9 -23.7 17.6 0.06 -1.05 0.30 37.428002 -122.174257 35.5 -0.7346 -0.1028 0.2504 2.772 1.351 -2.956
0.60 -3.9 -23.7 17.6 0.01 -1.10 -0.10 37.428002 -122.174257 35.5 -0.9868 -0.1879 0.4150 2.786 1.383 -2.973
0.63 -5.5 -24.8 16.8 0.05 -1.09 0.01 37.428002 -122.174257 35.5 -0.8427 0.0409 0.2050 2.764 1.413 -2.955
0.66 -5.5 -24.8 16.8 0.07 -1.11 0.24 37.428002 -122.174257 35.5 -0.0817 0.7696 0.2569 2.793 1.425 -2.971
0.69 -5.6 -25.3 15.8 0.00 -1.03 0.11 37.428002 -122.174257 35.5 -0.1075 0.2466 0.3620 2.871 1.428 -3.034
0.72 -5.6 -25.3 15.8 0.02 -1.02 0.13 37.428002 -122.174257 35.5 -0.3189 -0.0367 0.1234 2.951 1.450 -3.121
0.75 -5.5 -25.5 14.5 0.05 -1.03 0.12 37.428002 -122.174257 35.5 -0.2387 0.2586 0.0137 2.941 1.457 -3.106
0.78 -5.5 -25.5 14.5 0.02 -1.04 0.06 37.428002 -122.174257 35.5 -0.2163 0.0249 0.1208 2.936 1.465 -3.098
0.81 -6.4 -25.8 14.5 0.02 -1.02 0.09 37.428002 -122.174257 35.5 -0.1516 -0.1633 0.1448 2.970 1.473 -3.134
0.85 -6.4 -25.8 14.5 0.02 -1.02 0.09 37.428002 -122.174257 35.5 -0.1497 0.1984 0.0670 2.986 1.479 3.131
0.88 -7.1 -25.4 15.1 0.02 -0.99 0.11 37.428002 -122.174257 35.5 -0.0278 0.7746 0.0960 3.032 1.478 3.100
