iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:30:04 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.2 -1.6 -31.4 -0.02 0.17 -0.96 37.428006 -122.174270 34.0 0.1190 -0.1746 0.1189 -0.009 -0.146 -2.406
0.06 -18.2 -1.6 -31.4 -0.02 0.13 -1.12 37.428006 -122.174270 34.0 0.6288 -0.0505 0.0948 -0.015 -0.134 -2.404
0.10 -17.7 -2.9 -31.9 0.05 0.14 -0.81 37.428006 -122.174270 34.0 0.8723 0.0681 -0.0400 -0.009 -0.101 -2.403
0.13 -17.7 -2.9 -31.9 -0.05 0.14 -0.71 37.428006 -122.174270 34.0 -0.6701 -0.4809 0.0296 -0.019 -0.099 -2.402
0.16 -17.5 -3.5 -31.9 -0.13 0.10 -1.23 37.428006 -122.174270 34.0 0.1723 -0.2506 0.1014 -0.032 -0.113 -2.400
0.19 -17.5 -3.5 -31.9 -0.09 0.12 -0.64 37.428006 -122.174270 34.0 0.9150 0.6484 -0.1779 -0.024 -0.090 -2.402
0.22 -17.0 -4.2 -31.3 0.04 0.08 -1.12 37.428006 -122.174270 34.0 0.0429 -0.1968 -0.2076 -0.016 -0.077 -2.409
0.25 -17.0 -4.2 -31.3 0.04 0.06 -1.17 37.428006 -122.174270 34.0 0.5997 0.2619 -0.1352 -0.015 -0.063 -2.414
0.28 -16.5 -5.2 -31.0 0.01 -0.08 -1.66 37.428006 -122.174270 34.0 1.0038 0.3063 -0.2753 -0.008 -0.039 -2.418
0.31 -16.5 -5.2 -31.0 0.04 -0.25 -1.97 37.428006 -122.174270 34.0 2.6537 1.1197 -0.4628 0.015 0.015 -2.429
0.35 -16.5 -7.0 -30.3 0.31 -0.18 -1.96 37.428006 -122.174270 34.0 4.8872 0.1920 -0.5991 0.031 0.151 -2.457
0.38 -16.5 -7.0 -30.3 0.29 -0.15 -1.96 37.428006 -122.174270 34.0 6.5098 0.4387 -0.1805 0.047 0.318 -2.473
0.41 -13.9 -14.1 -24.4 0.38 0.13 -1.69 37.428006 -122.174270 34.0 8.0845 0.1620 -0.0397 0.056 0.524 -2.490
0.44 -13.9 -14.1 -24.4 0.17 0.12 -1.06 37.428006 -122.174270 34.0 7.6436 -0.3633 0.6963 0.058 0.742 -2.491
0.47 -12.4 -19.5 -16.2 0.09 -0.00 -0.75 37.428006 -122.174270 34.0 7.2686 -0.9602 0.8135 0.001 1.025 -2.459
0.50 -12.4 -19.5 -16.2 -0.15 -0.00 -0.51 37.428006 -122.174270 34.0 6.9043 -0.1213 0.6469 -0.127 1.282 -2.347
0.53 -11.7 -23.2 -0.8 -0.04 -0.08 -0.24 37.428006 -122.174270 34.0 6.4476 -0.3360 0.3007 -0.453 1.458 -2.018
0.56 -11.7 -23.2 -0.8 0.03 -0.04 -0.12 37.428006 -122.174270 34.0 6.2540 -0.6776 0.2401 -2.525 1.475 0.042
