iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:56:05 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -14.7 -11.5 -30.1 0.07 -0.04 -0.98 37.427995 -122.174237 36.2 -0.2025 0.0106 0.0609 0.042 0.029 0.053
0.07 -14.1 -11.5 -29.2 0.06 -0.04 -1.04 37.427995 -122.174237 36.2 -0.1971 -0.0192 0.1007 0.042 0.023 0.056
0.10 -14.1 -11.5 -29.2 0.01 -0.07 -1.06 37.427995 -122.174237 36.2 0.0752 0.0818 0.1112 0.041 0.024 0.059
0.13 -13.4 -11.5 -28.8 0.10 -0.05 -0.74 37.427995 -122.174237 36.2 0.3179 0.5177 -0.1636 0.050 0.032 0.058
0.16 -13.4 -11.5 -28.8 -0.07 -0.07 -0.86 37.427995 -122.174237 36.2 0.1918 0.1350 -0.0594 0.062 0.041 0.054
0.19 -13.5 -11.5 -28.8 -0.06 -0.14 -1.11 37.427995 -122.174237 36.2 -1.0387 -0.3907 -0.4000 0.049 0.022 0.048
0.22 -13.5 -11.5 -28.8 -0.09 -0.28 -1.85 37.427995 -122.174237 36.2 -0.5608 -1.2423 -0.7254 0.022 -0.010 0.029
0.25 -14.4 -11.5 -27.9 -0.35 -0.25 -1.97 37.427995 -122.174237 36.2 1.7338 -1.2109 -0.6227 -0.020 0.011 0.012
0.28 -14.4 -11.5 -27.9 -0.28 0.09 -1.98 37.427995 -122.174237 36.2 3.3700 -1.7979 -1.0356 -0.045 0.084 -0.011
0.31 -15.4 -14.7 -24.5 0.21 0.09 -1.97 37.427995 -122.174237 36.2 7.3586 -2.1187 -2.1863 -0.116 0.240 -0.046
0.35 -15.4 -14.7 -24.5 0.21 0.09 -1.97 37.427995 -122.174237 36.2 8.7929 0.7431 -1.9640 -0.108 0.568 -0.096
0.38 -12.6 -23.5 -10.7 0.25 0.41 -0.99 37.427995 -122.174237 36.2 9.2353 0.9187 -1.2334 -0.058 0.828 -0.124
0.41 -12.6 -23.5 -10.7 0.04 0.59 -0.36 37.427995 -122.174237 36.2 8.2727 -0.6212 -0.3203 -0.056 1.068 -0.131
0.44 -10.3 -26.6 0.1 0.09 0.47 1.01 37.427995 -122.174237 36.2 6.2484 -0.0727 -0.0949 -0.108 1.350 -0.089
0.47 -10.3 -26.6 0.1 0.15 -0.04 0.99 37.427995 -122.174237 36.2 1.9445 0.1722 0.0678 -0.249 1.491 0.066
0.50 -9.4 -27.1 6.8 -0.04 -0.08 0.59 37.427995 -122.174237 36.2 2.5167 0.1060 0.3487 -0.920 1.540 0.736
0.53 -9.4 -27.1 6.8 -0.13 -0.33 1.04 37.427995 -122.174237 36.2 1.2638 0.3339 0.6084 -2.320 1.517 2.146
0.57 -9.5 -26.5 11.6 -0.24 -0.50 0.53 37.427995 -122.174237 36.2 -0.9659 0.2346 0.1400 -2.115 1.507 1.947
0.60 -9.5 -26.5 11.6 -0.03 -0.71 0.15 37.427995 -122.174237 36.2 -0.4199 0.4139 0.2441 -1.800 1.511 1.642
0.63 -9.6 -25.6 12.2 -0.14 -0.88 0.16 37.427995 -122.174237 36.2 -0.3727 -0.2334 0.9300 -1.622 1.493 1.466
0.66 -9.6 -25.6 12.2 -0.32 -1.03 -0.05 37.427995 -122.174237 36.2 -0.4901 -0.9014 1.1068 -1.529 1.461 1.354
0.69 -10.4 -25.6 11.7 -0.28 -1.08 -0.14 37.427995 -122.174237 36.2 -0.5079 0.1114 0.4055 -1.411 1.433 1.219
0.72 -10.4 -25.6 11.7 -0.17 -1.09 -0.12 37.427995 -122.174237 36.2 -0.6202 0.4685 0.1247 -1.266 1.421 1.088
0.75 -10.6 -26.8 11.3 -0.16 -1.11 -0.27 37.427995 -122.174237 36.2 -0.2199 0.2779 0.1120 -1.189 1.414 1.019
0.78 -10.6 -26.8 11.3 -0.17 -1.05 -0.07 37.427995 -122.174237 36.2 -0.0185 0.2459 0.1365 -1.182 1.408 1.018
0.81 -11.0 -26.7 11.7 -0.21 -1.07 -0.10 37.427995 -122.174237 36.2 -0.0853 0.4651 0.1879 -1.180 1.399 1.027
0.85 -11.0 -26.7 11.7 -0.14 -1.05 -0.04 37.427995 -122.174237 36.2 -0.1167 0.3978 -0.1274 -1.159 1.402 1.022
0.88 -11.1 -25.7 11.4 -0.11 -1.03 -0.07 37.427995 -122.174237 36.2 -0.1550 0.2448 0.0163 -1.110 1.401 0.981
0.91 -11.1 -25.7 11.4 -0.20 -0.99 -0.19 37.427995 -122.174237 36.2 -0.1465 0.2212 0.1905 -1.065 1.391 0.940
0.94 -11.9 -25.4 10.3 -0.22 -1.00 0.34 37.427995 -122.174237 36.2 0.2199 0.7394 0.1987 -1.106 1.387 0.995
