iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:30:33 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.4 -4.2 -31.1 -0.00 0.04 -1.08 37.428006 -122.174270 34.0 0.2041 0.0169 -0.0034 0.018 -0.068 -2.399
0.06 -18.0 -5.2 -30.9 0.07 0.07 -0.76 37.428006 -122.174270 34.0 0.4611 0.2908 -0.0959 0.025 -0.059 -2.400
0.10 -18.0 -5.2 -30.9 -0.03 0.08 -0.77 37.428006 -122.174270 34.0 0.5317 0.2280 -0.0714 0.033 -0.044 -2.404
0.13 -16.8 -5.5 -29.9 -0.02 0.06 -1.27 37.428006 -122.174270 34.0 -0.7835 -0.3636 -0.0613 0.021 -0.055 -2.404
0.16 -16.8 -5.5 -29.9 -0.04 0.02 -0.82 37.428006 -122.174270 34.0 -0.1085 -0.1321 -0.0846 0.014 -0.069 -2.406
0.19 -16.6 -5.5 -30.6 -0.04 0.02 -0.82 37.428006 -122.174270 34.0 -0.0445 0.2133 -0.1310 0.016 -0.067 -2.409
0.22 -16.6 -5.5 -30.6 -0.01 -0.02 -1.11 37.428006 -122.174270 34.0 -0.4863 0.0645 -0.2640 0.020 -0.077 -2.414
0.25 -16.6 -5.8 -30.8 -0.07 -0.06 -1.54 37.428006 -122.174270 34.0 0.5904 0.2403 -0.1447 0.024 -0.076 -2.421
0.28 -16.6 -5.8 -30.8 -0.02 0.13 -1.97 37.428006 -122.174270 34.0 2.3702 -0.8331 -0.9590 0.014 -0.036 -2.438
0.31 -16.6 -6.1 -30.2 0.34 0.40 -1.97 37.428006 -122.174270 34.0 7.0004 -1.7534 -2.0594 -0.026 0.107 -2.483
0.35 -16.6 -6.1 -30.2 0.34 0.40 -1.97 37.428006 -122.174270 34.0 9.2733 0.0393 -1.0179 -0.045 0.346 -2.518
0.38 -14.9 -13.2 -22.6 -0.20 0.50 -1.96 37.428006 -122.174270 34.0 11.2739 -1.8445 -0.5942 -0.053 0.821 -2.519
0.41 -14.9 -13.2 -22.6 -0.12 0.77 -0.49 37.428006 -122.174270 34.0 10.8043 -3.9583 -0.8388 -0.164 1.134 -2.500
0.44 -12.6 -19.8 -10.6 -0.11 0.71 0.08 37.428006 -122.174270 34.0 9.4891 -2.4908 -0.7621 -0.470 1.406 -2.275
0.47 -12.6 -19.8 -10.6 0.04 0.51 0.48 37.428006 -122.174270 34.0 7.9136 -2.2118 -1.0205 -2.652 1.461 -0.150
0.50 -10.5 -22.1 2.8 0.14 0.33 0.84 37.428006 -122.174270 34.0 5.8775 -1.4046 -1.0872 3.132 1.220 0.289
0.53 -10.5 -22.1 2.8 0.06 0.03 1.01 37.428006 -122.174270 34.0 3.4721 -0.2790 -1.1756 3.060 1.089 0.349
0.56 -7.8 -17.9 17.0 0.22 -0.06 0.84 37.428006 -122.174270 34.0 1.9105 0.6087 -1.6383 3.006 1.016 0.417
0.60 -7.8 -17.9 17.0 0.33 -0.28 0.79 37.428006 -122.174270 34.0 1.2742 1.3555 -1.1912 2.988 0.969 0.476
0.63 -5.9 -15.5 20.6 0.13 -0.37 0.86 37.428006 -122.174270 34.0 1.0457 0.3130 0.2277 3.004 0.916 0.498
