iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:56:16 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -10.6 -12.0 -25.2 0.05 0.01 -0.97 37.428019 -122.174246 34.0 0.5207 0.0060 0.0595 0.043 -0.005 -0.009
0.06 -10.6 -12.0 -25.2 0.19 -0.08 -1.52 37.428019 -122.174246 34.0 1.3346 0.4652 -0.0489 0.050 0.024 -0.010
0.10 -10.6 -12.4 -24.9 0.14 -0.19 -1.89 37.428019 -122.174246 34.0 3.1510 0.9325 -0.0348 0.071 0.091 -0.014
0.13 -10.6 -12.4 -24.9 0.09 -0.40 -1.77 37.428019 -122.174246 34.0 3.0970 0.9374 -0.9808 0.108 0.182 -0.038
0.16 -10.6 -14.6 -24.9 -0.12 -0.35 -1.97 37.428019 -122.174246 34.0 4.5811 -1.1534 -1.1255 0.105 0.277 -0.082
0.19 -10.6 -14.6 -24.9 0.08 -0.22 -1.86 37.428019 -122.174246 34.0 6.2607 -0.3551 -1.0403 0.105 0.542 -0.169
0.22 -8.1 -20.7 -18.8 0.22 -0.19 -1.63 37.428019 -122.174246 34.0 7.1025 -1.3482 -0.7545 0.112 0.725 -0.223
0.25 -8.1 -20.7 -18.8 0.29 0.04 -1.27 37.428019 -122.174246 34.0 8.1855 -2.5774 -0.7658 0.096 0.936 -0.286
0.29 -6.3 -24.5 -8.8 0.40 0.10 -0.33 37.428019 -122.174246 34.0 7.4355 -2.0076 0.1839 0.082 1.156 -0.345
0.31 -6.3 -24.5 -8.8 0.05 0.04 0.38 37.428019 -122.174246 34.0 6.1801 -2.3230 0.3041 -0.066 1.405 -0.281
0.35 -5.1 -27.7 6.2 0.13 -0.20 0.77 37.428019 -122.174246 34.0 3.8561 -0.1112 -0.6791 -0.265 1.552 -0.111
0.38 -5.1 -27.7 6.2 0.13 -0.20 0.77 37.428019 -122.174246 34.0 1.3719 0.6321 -0.5745 2.844 1.522 3.078
0.41 -5.4 -27.1 12.7 0.12 -0.24 0.57 37.428019 -122.174246 34.0 0.9471 0.2571 -0.0866 2.845 1.494 3.087
0.44 -5.4 -27.1 12.7 -0.05 -0.37 0.75 37.428019 -122.174246 34.0 -0.2831 0.5199 0.2413 3.062 1.473 2.887
0.47 -4.9 -25.9 16.7 -0.02 -0.59 0.35 37.428019 -122.174246 34.0 -0.7764 0.2478 0.0874 3.098 1.492 2.862
0.50 -4.9 -25.9 16.7 0.01 -0.83 0.23 37.428019 -122.174246 34.0 -1.0389 0.1077 0.4120 -3.068 1.516 2.748
0.53 -4.4 -25.2 16.8 -0.06 -1.02 0.00 37.428019 -122.174246 34.0 -1.2254 -0.2229 0.5338 -2.451 1.543 2.127
0.56 -4.4 -25.2 16.8 -0.16 -1.16 -0.24 37.428019 -122.174246 34.0 -1.3472 0.3584 0.0619 -0.834 1.530 0.512
0.60 -5.8 -26.2 14.8 -0.01 -1.21 -0.34 37.428019 -122.174246 34.0 -0.9826 0.5171 -0.2279 -0.399 1.506 0.090
0.63 -5.8 -26.2 14.8 -0.01 -1.16 -0.23 37.428019 -122.174246 34.0 -0.5589 0.2683 -0.0409 -0.257 1.489 -0.042
0.66 -7.5 -27.1 12.2 -0.03 -1.10 -0.14 37.428019 -122.174246 34.0 -0.2974 0.1758 -0.0063 -0.216 1.477 -0.077
0.69 -7.5 -27.1 12.2 -0.02 -1.05 -0.13 37.428019 -122.174246 34.0 -0.2214 0.0773 0.0532 -0.190 1.466 -0.099
0.72 -7.7 -26.5 10.4 -0.02 -1.03 -0.09 37.428019 -122.174246 34.0 -0.1135 0.1485 0.1058 -0.207 1.462 -0.080
