iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:32:59 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 21.7 -6.0 -23.1 0.12 -0.03 -1.03 0 0 0 0.1570 -0.4641 0.1234 0.076 0.023 1.186
0.07 21.7 -6.0 -23.1 0.05 -0.04 -0.96 0 0 0 0.1368 0.0404 0.2717 0.063 0.037 1.198
0.10 21.3 -6.4 -23.1 0.04 -0.06 -0.99 0 0 0 -0.2076 0.2123 -0.1464 0.065 0.036 1.199
0.13 21.3 -6.4 -23.1 0.12 -0.07 -0.97 0 0 0 -0.2108 -0.1195 -0.2709 0.070 0.032 1.192
0.16 21.4 -5.5 -23.4 0.07 0.01 -1.03 0 0 0 -0.5904 -0.5916 -0.2305 0.054 0.016 1.184
0.19 21.4 -5.5 -23.4 0.03 0.08 -1.05 0 0 0 -0.6084 -0.3063 -0.1660 0.042 -0.001 1.179
0.22 21.5 -4.5 -24.1 0.05 -0.00 -1.09 0 0 0 -0.5192 -0.3278 0.0366 0.034 -0.016 1.177
0.25 21.5 -4.5 -24.1 0.05 0.02 -1.09 0 0 0 -0.2814 -0.0155 -0.0645 0.025 -0.033 1.177
0.29 20.6 -4.0 -24.5 0.04 0.02 -1.19 0 0 0 -0.5895 0.0679 -0.1371 0.027 -0.045 1.174
0.32 20.6 -4.0 -24.5 0.06 -0.06 -1.38 0 0 0 -0.8050 -0.4921 -0.3157 0.018 -0.064 1.168
0.35 19.9 -3.0 -24.5 0.15 -0.10 -1.61 0 0 0 -1.0025 0.7679 0.0275 0.028 -0.095 1.162
0.38 19.9 -3.0 -24.5 0.08 -0.06 -1.89 0 0 0 -1.4443 0.6898 0.3003 0.048 -0.129 1.169
0.41 20.6 -1.8 -24.4 0.01 0.07 -1.95 0 0 0 -0.7324 0.2693 0.0734 0.067 -0.181 1.180
0.44 20.6 -1.8 -24.4 0.33 0.08 -1.99 0 0 0 -0.3783 0.3955 -0.1966 0.075 -0.193 1.178
0.47 20.8 -1.0 -23.8 0.10 0.35 -1.64 0 0 0 0.6708 0.3924 0.0621 0.083 -0.186 1.174
0.50 20.8 -1.0 -23.8 0.05 0.26 -1.55 0 0 0 0.2497 -0.7484 0.3269 0.084 -0.167 1.185
0.54 22.5 -0.2 -22.8 0.23 0.43 -1.62 0 0 0 0.1811 -0.5357 -0.1770 0.067 -0.165 1.186
0.57 22.5 -0.2 -22.8 0.20 0.53 -1.26 0 0 0 1.3130 -0.3961 -0.0930 0.053 -0.145 1.178
0.60 22.1 -1.0 -22.8 0.25 0.47 -1.03 0 0 0 1.7832 0.1005 0.3483 0.052 -0.066 1.185
0.63 22.1 -1.0 -22.8 0.19 0.46 -0.74 0 0 0 2.1333 0.0613 0.7049 0.059 -0.018 1.196
0.67 20.5 -3.9 -22.6 0.01 0.43 -0.35 0 0 0 2.1873 0.3609 1.0634 0.063 0.062 1.224
0.69 20.5 -3.9 -22.6 -0.10 0.18 -0.10 0 0 0 1.9363 0.1700 1.0565 0.070 0.118 1.249
0.72 20.4 -4.9 -22.4 -0.17 -0.00 0.02 0 0 0 1.7895 -0.5247 0.8878 0.060 0.169 1.271
0.76 20.4 -4.9 -22.4 -0.12 -0.09 -0.03 0 0 0 0.8475 -0.4681 0.4731 0.028 0.227 1.298
0.79 20.4 -4.9 -22.4 -0.12 -0.15 -0.17 0 0 0 0.5460 -0.3933 0.2366 0.015 0.245 1.306
0.82 20.4 -4.9 -22.4 -0.14 -0.19 -0.21 0 0 0 0.4995 -0.6340 0.3894 -0.001 0.259 1.313
0.85 18.5 -9.9 -21.4 -0.34 -0.28 -0.48 0 0 0 -0.2379 -0.3351 0.5124 -0.023 0.261 1.331
0.88 18.5 -9.9 -21.4 -0.40 -0.26 -0.64 0 0 0 -0.2807 -0.3413 0.4097 -0.036 0.253 1.343
0.91 18.5 -12.1 -22.2 -0.45 -0.27 -0.59 0 0 0 0.0932 -0.2350 0.3390 -0.046 0.251 1.352
0.94 18.5 -12.1 -22.2 -0.51 -0.24 -0.75 0 0 0 -0.5476 -0.3245 -0.0712 -0.098 0.247 1.369
0.97 17.9 -12.7 -22.1 -0.56 -0.22 -0.99 0 0 0 -0.5391 -0.6669 0.2561 -0.122 0.232 1.371
1.00 17.9 -12.7 -22.1 -0.79 -0.12 -1.20 0 0 0 -0.6279 -0.0215 -0.0392 -0.131 0.218 1.374
1.04 16.5 -11.6 -22.5 -0.56 -0.04 -1.23 0 0 0 -0.3445 -0.5535 -1.0191 -0.132 0.201 1.347
1.07 16.5 -11.6 -22.5 -0.45 0.02 -1.10 0 0 0 -0.0476 -1.1002 -1.0273 -0.151 0.201 1.317
1.10 15.5 -9.8 -24.4 -0.41 0.00 -1.16 0 0 0 -0.3663 -0.2223 -1.2802 -0.167 0.202 1.278
1.13 15.5 -9.8 -24.4 -0.17 -0.04 -1.22 0 0 0 0.1095 -1.0329 -1.4833 -0.173 0.202 1.223
1.16 15.0 -9.0 -24.6 -0.11 -0.04 -0.79 0 0 0 1.0598 -2.1937 -0.9032 -0.215 0.225 1.195
1.19 15.0 -9.0 -24.6 -0.10 -0.05 -0.65 0 0 0 0.2781 -0.1134 -0.5662 -0.260 0.263 1.182
1.22 14.0 -9.2 -24.8 -0.01 -0.12 -0.82 0 0 0 -0.5857 0.2687 -0.7392 -0.243 0.256 1.159
1.25 14.0 -9.2 -24.8 0.07 -0.11 -0.91 0 0 0 -0.0032 -1.6826 -0.4470 -0.261 0.254 1.142
1.29 13.1 -8.6 -25.3 0.24 -0.08 -0.99 0 0 0 -0.6055 -1.4944 -1.1616 -0.337 0.250 1.103
1.32 13.1 -8.6 -25.3 0.34 -0.11 -1.07 0 0 0 -0.7339 -1.1684 -1.1216 -0.359 0.243 1.064
1.35 11.1 -7.6 -26.0 0.07 -0.23 -1.04 0 0 0 -0.5633 -1.4268 -0.2734 -0.389 0.234 1.041
1.38 11.1 -7.6 -26.0 0.04 -0.20 -1.15 0 0 0 -0.5578 -0.8519 -0.3662 -0.426 0.220 1.026
1.41 9.8 -6.9 -26.8 0.15 -0.18 -1.02 0 0 0 -0.4846 -0.5531 -0.7048 -0.439 0.212 1.004
1.44 9.8 -6.9 -26.8 0.02 -0.22 -0.78 0 0 0 0.3042 0.1637 -0.4466 -0.441 0.219 0.990
1.47 8.5 -6.2 -28.0 0.01 -0.24 -0.61 0 0 0 0.6015 0.8315 -0.4468 -0.407 0.244 0.982
1.50 8.5 -6.2 -28.0 0.13 -0.17 -0.47 0 0 0 1.0389 0.2738 -0.5391 -0.393 0.271 0.977
1.54 8.9 -7.3 -28.0 -0.13 -0.09 -0.42 0 0 0 0.9589 0.8730 -0.1998 -0.377 0.312 0.979
1.57 8.9 -7.3 -28.0 -0.03 -0.29 -0.39 0 0 0 0.1662 0.7163 -0.2606 -0.354 0.325 0.978
1.60 11.3 -8.7 -26.5 -0.07 -0.13 -0.46 0 0 0 0.6137 0.6970 -0.3624 -0.336 0.337 0.974
1.63 11.3 -8.7 -26.5 -0.03 -0.15 -0.71 0 0 0 -0.1805 0.5251 -0.6672 -0.302 0.360 0.952
1.66 12.3 -9.3 -26.0 -0.11 -0.20 -0.86 0 0 0 -0.1998 0.5377 -0.6698 -0.279 0.358 0.931
1.69 12.3 -9.3 -26.0 -0.20 -0.13 -1.03 0 0 0 -0.0901 -0.3550 -0.6016 -0.270 0.353 0.912
1.72 12.7 -9.4 -26.4 -0.12 -0.21 -1.05 0 0 0 -0.5025 -0.1328 -0.8133 -0.273 0.344 0.882
1.75 12.7 -9.4 -26.4 -0.15 -0.25 -1.30 0 0 0 -0.8434 0.5781 -1.0517 -0.254 0.334 0.850
1.79 13.8 -8.6 -26.8 -0.29 -0.35 -1.18 0 0 0 0.0107 -0.0180 -0.6560 -0.239 0.328 0.825
1.82 13.8 -8.6 -26.8 -0.05 -0.22 -1.25 0 0 0 0.1066 -0.7609 -1.2485 -0.248 0.346 0.784
