iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:25:56 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -3.0 -16.2 -29.5 0.11 -0.09 -1.00 0 0 0 0.0992 -0.4371 -0.1465 0.105 0.105 -2.492
0.07 -4.3 -16.3 -28.6 0.07 -0.13 -0.87 0 0 0 0.0351 -0.3024 0.2029 0.088 0.118 -2.480
0.10 -4.3 -16.3 -28.6 0.03 -0.07 -0.93 0 0 0 -0.4936 -0.6429 -0.4477 0.073 0.110 -2.485
0.13 -5.0 -16.7 -29.0 0.16 -0.07 -1.09 0 0 0 -0.9450 -0.4910 -0.7476 0.060 0.088 -2.501
0.16 -5.0 -16.7 -29.0 0.02 -0.03 -0.98 0 0 0 -0.2298 -0.9176 -0.1827 0.029 0.056 -2.525
0.19 -5.7 -14.9 -30.4 0.03 -0.11 -0.88 0 0 0 -0.2080 -0.4941 -0.0124 0.009 0.052 -2.526
0.22 -5.7 -14.9 -30.4 0.02 -0.04 -0.98 0 0 0 -0.7085 -0.0559 -0.2478 0.005 0.038 -2.531
0.25 -5.9 -13.3 -30.7 -0.05 -0.05 -1.11 0 0 0 -0.8927 -0.4187 0.0064 -0.005 0.007 -2.535
0.29 -5.9 -13.3 -30.7 0.27 0.02 -1.36 0 0 0 -1.4702 0.0238 -0.1713 -0.011 -0.023 -2.537
0.32 -5.9 -12.3 -31.1 0.19 -0.03 -1.94 0 0 0 -2.2499 -0.3947 0.4359 0.020 -0.111 -2.534
0.35 -5.9 -12.3 -31.1 0.04 0.27 -2.00 0 0 0 -2.4463 -0.8681 0.8506 -0.001 -0.178 -2.516
0.38 -6.1 -8.7 -32.7 0.42 0.51 -2.00 0 0 0 -1.2628 -0.1579 0.3517 -0.014 -0.253 -2.497
0.41 -6.1 -8.7 -32.7 0.53 0.95 -2.00 0 0 0 0.3748 0.7169 0.7399 -0.004 -0.262 -2.483
0.44 -6.5 -6.1 -33.2 0.30 1.05 -2.00 0 0 0 1.3328 1.8475 1.5609 0.045 -0.235 -2.452
0.47 -6.5 -6.1 -33.2 -0.25 0.93 -0.84 0 0 0 2.7611 1.0624 2.8606 0.096 -0.175 -2.393
0.50 -6.9 -8.6 -32.9 -0.39 0.46 0.34 0 0 0 3.8373 0.9407 2.3204 0.137 -0.040 -2.311
0.53 -6.9 -8.6 -32.9 -0.16 0.19 0.54 0 0 0 3.4989 0.2470 2.1164 0.153 0.103 -2.253
0.57 -6.9 -13.1 -32.1 -0.16 0.19 0.54 0 0 0 2.7175 0.0166 1.3098 0.152 0.189 -2.222
0.60 -6.9 -13.1 -32.1 -0.06 0.21 0.84 0 0 0 1.6942 -0.2628 1.1483 0.138 0.276 -2.194
0.63 -8.4 -17.2 -30.4 -0.25 0.08 0.47 0 0 0 0.4205 -0.1950 1.3035 0.124 0.302 -2.163
0.66 -8.4 -17.2 -30.4 -0.41 -0.02 0.13 0 0 0 0.2108 -0.8690 0.9334 0.082 0.318 -2.116
0.69 -11.3 -20.0 -28.7 -0.70 -0.14 -0.06 0 0 0 -0.2366 -0.7551 0.9133 0.052 0.318 -2.091
0.72 -11.3 -20.0 -28.7 -1.02 -0.19 -0.31 0 0 0 -0.5767 -0.3806 0.4308 0.031 0.307 -2.072
0.75 -12.5 -19.4 -29.0 -1.13 -0.13 -0.80 0 0 0 -0.6286 -0.7151 -0.1510 0.017 0.290 -2.071
0.78 -12.5 -19.4 -29.0 -1.45 0.03 -0.82 0 0 0 -0.3494 -0.9832 -0.1856 -0.020 0.276 -2.072
0.82 -12.9 -19.0 -29.1 -1.35 -0.13 -1.40 0 0 0 -0.9781 -0.4380 -1.6122 -0.029 0.257 -2.101
0.85 -12.9 -19.0 -29.1 -0.93 -0.09 -1.26 0 0 0 0.6612 -3.2406 -2.0430 -0.092 0.257 -2.190
0.88 -12.5 -20.4 -28.3 -0.69 0.40 -0.70 0 0 0 -0.8696 -0.2405 -3.0231 -0.128 0.269 -2.255
0.91 -12.5 -20.4 -28.3 0.81 0.51 -1.33 0 0 0 -1.3553 1.4785 -4.7239 -0.062 0.235 -2.375
0.94 -10.6 -20.4 -28.4 1.72 0.65 -1.11 0 0 0 -0.3488 -1.4973 -2.9304 -0.051 0.221 -2.517
0.97 -10.6 -20.4 -28.4 1.30 0.04 -1.17 0 0 0 -1.2696 0.1122 -2.0952 -0.052 0.203 -2.581
1.01 -6.6 -19.1 -30.0 1.02 -0.02 -0.88 0 0 0 0.1573 -1.1533 -0.9574 -0.053 0.188 -2.647
1.04 -6.6 -19.1 -30.0 1.04 -0.03 -0.67 0 0 0 0.2253 -1.0016 -0.6891 -0.082 0.198 -2.668
1.07 -5.4 -19.2 -30.0 0.84 -0.04 -0.51 0 0 0 0.6107 -0.0933 -0.0900 -0.085 0.207 -2.679
1.10 -5.4 -19.2 -30.0 0.52 0.16 0.06 0 0 0 1.8985 -0.2122 0.9489 -0.097 0.255 -2.655
1.13 -6.1 -21.2 -28.2 0.41 0.14 0.27 0 0 0 1.2789 0.3447 0.6981 -0.101 0.296 -2.626
1.16 -6.1 -21.2 -28.2 0.25 0.37 0.37 0 0 0 0.8218 0.8043 0.3364 -0.090 0.320 -2.612
1.19 -5.2 -22.8 -25.3 -0.16 0.26 0.09 0 0 0 -0.3569 2.3971 -0.4656 -0.011 0.339 -2.614
1.22 -5.2 -22.8 -25.3 -0.49 0.31 -0.42 0 0 0 -1.3025 0.1868 -0.2989 0.030 0.312 -2.628
1.26 -3.8 -21.9 -25.9 -0.39 0.53 -2.00 0 0 0 -3.7572 -2.0469 -0.7861 -0.021 0.226 -2.641
1.29 -3.8 -21.9 -25.9 -0.41 0.00 -2.00 0 0 0 -4.2310 -1.4307 -0.9979 -0.060 0.113 -2.673
1.32 -3.7 -19.1 -28.5 -0.04 -0.35 -1.99 0 0 0 -4.1572 -1.4179 -1.2057 -0.098 0.001 -2.709
1.35 -3.7 -19.1 -28.5 0.61 -0.30 -1.99 0 0 0 -1.7892 0.7566 -2.9506 -0.106 -0.064 -2.776
1.38 -2.1 -12.6 -32.4 0.59 -0.26 -1.76 0 0 0 -0.2460 1.4502 -2.1066 -0.058 -0.083 -2.877
1.41 -2.1 -12.6 -32.4 0.53 -0.20 -1.68 0 0 0 0.2085 0.2096 -0.1838 -0.043 -0.079 -2.910
1.44 -0.9 -10.8 -32.7 0.73 -0.02 -1.26 0 0 0 0.2408 1.0108 0.0297 -0.024 -0.074 -2.912
1.47 -0.9 -10.8 -32.7 0.73 -0.02 -1.26 0 0 0 1.2664 -0.0179 0.5324 -0.000 -0.046 -2.901
1.51 0.9 -11.7 -32.5 1.20 0.21 -1.05 0 0 0 0.9978 0.5041 0.7148 0.003 -0.015 -2.884
1.54 0.9 -11.7 -32.5 1.12 0.39 -0.98 0 0 0 0.8001 0.3117 1.5605 0.036 0.023 -2.829
1.57 1.6 -13.4 -32.0 0.90 0.62 -0.81 0 0 0 0.2295 -0.5035 1.7349 0.028 0.040 -2.786
1.60 1.6 -13.4 -32.0 0.93 0.54 -1.49 0 0 0 -0.3233 1.0360 1.9272 0.032 0.033 -2.739
1.63 -0.6 -15.6 -30.1 -0.22 0.32 -1.51 0 0 0 1.2846 -0.3985 3.5985 0.050 0.062 -2.635
1.66 -0.6 -15.6 -30.1 -1.00 0.20 -1.04 0 0 0 1.2162 -0.6230 2.8204 0.026 0.102 -2.548
1.69 -2.9 -16.7 -29.2 -0.82 -0.05 -1.04 0 0 0 -0.2006 1.0353 1.1231 0.025 0.115 -2.503
1.72 -2.9 -16.7 -29.2 -1.01 -0.11 -1.14 0 0 0 1.6225 -0.1326 1.6344 0.055 0.137 -2.438
1.75 -6.3 -18.1 -28.8 -0.81 -0.15 -0.59 0 0 0 1.3384 -0.6406 0.7830 0.031 0.182 -2.409
1.79 -6.3 -18.1 -28.8 -0.44 -0.28 -0.82 0 0 0 -0.1705 1.2436 0.5351 0.032 0.195 -2.393
1.82 -7.8 -18.1 -28.1 -0.42 -0.21 -0.85 0 0 0 -0.5461 1.3331 0.2099 0.087 0.179 -2.381
1.85 -7.8 -18.1 -28.1 -0.09 -0.28 -0.80 0 0 0 0.0320 -0.8124 0.5986 0.079 0.176 -2.366
1.88 -7.8 -18.3 -27.4 -0.24 -0.13 -0.98 0 0 0 -0.1636 -0.6671 0.5135 0.048 0.173 -2.351
1.91 -7.8 -18.3 -27.4 -0.19 -0.17 -0.88 0 0 0 0.3549 -0.2209 0.5294 0.031 0.187 -2.325
1.94 -7.9 -18.8 -26.9 -0.01 -0.17 -0.90 0 0 0 -0.3249 -0.2819 0.3199 0.017 0.184 -2.315
