iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:32:33 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 19.7 -5.6 -24.5 0.04 -0.05 -1.09 0 0 0 -0.0386 -0.0969 0.1687 0.032 0.034 1.244
0.07 20.0 -6.6 -24.4 0.01 -0.02 -0.98 0 0 0 0.1594 0.3034 0.0323 0.033 0.033 1.248
0.10 20.0 -6.6 -24.4 0.06 -0.03 -1.01 0 0 0 -0.1771 0.2595 -0.0098 0.040 0.032 1.247
0.14 19.6 -6.4 -24.0 0.07 -0.07 -0.99 0 0 0 0.0138 -0.3101 0.1529 0.041 0.032 1.249
0.16 19.6 -6.4 -24.0 -0.02 0.02 -1.07 0 0 0 -0.2725 -0.4629 -0.0871 0.029 0.028 1.250
0.19 19.9 -6.1 -24.2 -0.02 0.02 -1.07 0 0 0 -0.4731 -0.1471 -0.2897 0.020 0.015 1.243
0.23 19.9 -6.1 -24.2 0.01 0.02 -1.05 0 0 0 -0.3213 -0.3582 0.0437 0.013 -0.000 1.239
0.25 20.3 -5.2 -24.8 0.04 -0.02 -1.07 0 0 0 -0.4487 -0.4579 -0.0938 0.001 -0.009 1.238
0.29 20.3 -5.2 -24.8 0.01 -0.00 -1.13 0 0 0 -0.8105 -0.3227 -0.2990 -0.010 -0.027 1.232
0.32 19.7 -4.4 -25.3 -0.07 0.09 -1.28 0 0 0 -1.3279 -0.3344 -0.0646 -0.021 -0.069 1.223
0.35 19.7 -4.4 -25.3 0.03 0.07 -1.46 0 0 0 -0.2407 -0.5153 0.1211 -0.034 -0.089 1.224
0.38 18.6 -3.0 -25.7 0.00 0.06 -1.37 0 0 0 -0.7029 -0.1473 -0.0482 -0.042 -0.098 1.224
0.41 18.6 -3.0 -25.7 0.01 0.13 -1.41 0 0 0 -0.8804 -0.0775 0.2540 -0.047 -0.144 1.222
0.44 17.9 -1.3 -26.1 -0.08 0.15 -1.49 0 0 0 0.1055 -0.6081 0.6250 -0.058 -0.154 1.234
0.47 17.9 -1.3 -26.1 -0.08 0.12 -1.31 0 0 0 0.6129 -0.2268 0.4579 -0.067 -0.140 1.251
0.51 17.6 -1.8 -26.6 -0.10 0.17 -1.23 0 0 0 0.1333 0.8512 0.0731 -0.054 -0.128 1.256
0.54 17.6 -1.8 -26.6 -0.07 0.15 -1.22 0 0 0 -0.2623 0.6241 0.3442 -0.029 -0.133 1.261
0.57 17.8 -1.9 -26.8 -0.06 0.14 -1.18 0 0 0 0.5786 0.2431 0.1878 -0.023 -0.117 1.280
0.60 17.8 -1.9 -26.8 -0.02 0.23 -1.17 0 0 0 0.1723 0.7540 -0.0052 -0.008 -0.110 1.279
0.63 18.9 -1.7 -25.4 0.05 0.18 -1.11 0 0 0 -0.1680 0.4723 0.9496 0.011 -0.109 1.294
0.66 18.9 -1.7 -25.4 0.08 0.23 -1.35 0 0 0 1.0520 0.0176 0.1084 0.006 -0.107 1.309
0.69 19.1 -2.0 -24.9 0.06 0.27 -1.05 0 0 0 1.7615 1.2031 0.9830 0.036 -0.058 1.322
0.72 19.1 -2.0 -24.9 0.04 0.22 -1.09 0 0 0 1.2132 -0.3905 0.7013 0.042 -0.021 1.344
0.76 18.2 -3.4 -25.1 0.29 0.13 -0.77 0 0 0 2.3701 0.2097 1.3919 0.016 0.063 1.372
