iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:24:18 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 1.5 -17.0 -28.9 0.11 -0.11 -1.01 0 0 0 -0.3059 -0.0571 0.4814 0.109 0.100 -2.774
0.07 1.8 -16.5 -28.4 0.07 -0.14 -0.94 0 0 0 -0.0464 0.2422 0.3350 0.111 0.099 -2.762
0.10 1.8 -16.5 -28.4 0.01 -0.14 -0.86 0 0 0 0.0775 -0.1066 0.2332 0.116 0.100 -2.753
0.13 1.3 -16.7 -28.2 0.01 -0.09 -0.93 0 0 0 -0.4849 -1.1154 -0.0565 0.095 0.096 -2.751
0.16 1.3 -16.7 -28.2 0.02 0.09 -1.12 0 0 0 -0.8480 -0.6421 -0.1961 0.046 0.056 -2.754
0.19 0.5 -16.2 -28.1 0.05 -0.03 -1.08 0 0 0 -0.5613 0.2996 0.4662 0.045 0.038 -2.749
0.22 0.5 -16.2 -28.1 0.08 -0.09 -0.88 0 0 0 -0.3756 0.0246 0.4332 0.051 0.028 -2.735
0.25 -1.3 -14.2 -28.5 0.03 0.01 -1.04 0 0 0 -1.1650 0.0699 0.2446 0.046 0.001 -2.724
0.29 -1.3 -14.2 -28.5 0.12 -0.07 -0.94 0 0 0 -0.8420 0.9861 0.1743 0.066 -0.024 -2.717
0.32 -1.4 -14.1 -29.7 0.21 0.08 -1.61 0 0 0 -1.9227 0.6088 0.0978 0.085 -0.059 -2.712
0.35 -1.4 -14.1 -29.7 0.68 0.61 -2.00 0 0 0 -1.8346 0.5014 0.7082 0.077 -0.148 -2.704
0.38 -0.1 -10.5 -31.6 1.05 0.61 -1.99 0 0 0 -3.4347 2.0401 1.5367 0.125 -0.233 -2.660
0.41 -0.1 -10.5 -31.6 0.65 0.70 -2.00 0 0 0 1.1895 0.0122 2.9647 0.169 -0.242 -2.598
0.44 -0.0 -6.6 -32.4 -0.01 0.75 -1.37 0 0 0 2.7698 1.1284 3.3837 0.188 -0.125 -2.492
0.47 -0.0 -6.6 -32.4 -0.49 0.59 -0.58 0 0 0 2.5638 1.6943 3.4523 0.242 -0.047 -2.419
0.51 -0.9 -9.4 -32.2 -0.40 0.43 0.51 0 0 0 4.7357 -1.3959 2.1420 0.225 0.163 -2.335
0.54 -0.9 -9.4 -32.2 -0.18 0.33 0.83 0 0 0 3.3117 -0.7087 1.4577 0.191 0.275 -2.314
0.57 -3.0 -15.2 -30.1 -0.42 0.18 0.69 0 0 0 1.6924 -0.1735 1.5608 0.174 0.343 -2.286
0.60 -3.0 -15.2 -30.1 -0.67 -0.04 0.20 0 0 0 0.4402 -0.7093 0.9925 0.144 0.377 -2.240
0.63 -5.6 -19.5 -28.2 -1.12 -0.25 0.04 0 0 0 0.3648 -0.9288 0.4909 0.115 0.391 -2.223
0.66 -5.6 -19.5 -28.2 -1.66 -0.28 -0.80 0 0 0 -0.8402 -0.6546 0.6617 0.086 0.385 -2.206
0.69 -8.4 -21.7 -26.5 -1.88 -0.24 -1.26 0 0 0 -0.5599 -1.5103 -0.8165 0.055 0.334 -2.213
0.72 -8.4 -21.7 -26.5 -1.96 -0.16 -2.01 0 0 0 -1.3484 -1.7092 -1.0213 0.014 0.310 -2.235
0.75 -9.8 -21.2 -26.6 -1.60 0.30 -1.73 0 0 0 -0.6273 -1.5572 -2.0561 -0.014 0.282 -2.281
0.79 -9.8 -21.2 -26.6 -0.40 0.48 -1.27 0 0 0 0.3702 -3.8163 -3.6032 -0.069 0.289 -2.398
0.82 -10.5 -22.0 -27.4 0.86 0.73 -0.65 0 0 0 0.6862 -1.0781 -4.2356 -0.114 0.314 -2.503
0.85 -10.5 -22.0 -27.4 1.45 0.76 -0.85 0 0 0 0.1362 1.8312 -3.4625 -0.051 0.336 -2.608
0.88 -9.2 -23.6 -27.1 2.05 0.49 -0.94 0 0 0 -0.2014 -3.5667 -3.2269 -0.026 0.319 -2.786
0.91 -9.2 -23.6 -27.1 1.34 -0.02 -0.79 0 0 0 -0.4382 -1.3631 -0.4704 -0.089 0.314 -2.826
0.94 -4.2 -24.3 -26.9 1.02 -0.14 -0.52 0 0 0 -0.2692 0.1218 -0.6066 -0.075 0.299 -2.841
0.97 -4.2 -24.3 -26.9 1.18 -0.01 -0.22 0 0 0 0.7043 -2.4457 -0.1166 -0.110 0.306 -2.855
1.00 -2.8 -24.3 -26.9 0.47 -0.18 0.23 0 0 0 1.1090 -1.8321 1.1261 -0.179 0.332 -2.833
1.04 -2.8 -24.3 -26.9 0.33 -0.18 0.35 0 0 0 -0.3340 0.8559 0.3717 -0.187 0.334 -2.802
1.07 -5.3 -25.4 -24.9 0.10 0.02 0.41 0 0 0 0.2223 -0.5840 0.4504 -0.183 0.330 -2.793
1.10 -5.3 -25.4 -24.9 -0.56 -0.02 -0.05 0 0 0 0.4291 -0.2902 0.6336 -0.207 0.339 -2.773
1.13 -6.0 -26.1 -24.1 -0.51 0.22 -0.79 0 0 0 -0.2949 1.6477 -1.3262 -0.165 0.334 -2.788
1.16 -6.0 -26.1 -24.1 -0.34 0.15 -1.70 0 0 0 0.3476 0.3164 -1.7066 -0.124 0.343 -2.832
1.19 -5.0 -26.6 -23.2 0.18 -0.07 -1.99 0 0 0 -3.7947 -0.9029 -2.5597 -0.110 0.306 -2.901
1.22 -5.0 -26.6 -23.2 0.28 -0.58 -1.99 0 0 0 -2.3214 -0.3499 -1.8070 -0.163 0.149 -3.010
