iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:31:30 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.60 -19.4 0.3 -29.5 -0.95 -0.08 -0.32 0 0 0 -0.1206 -0.7031 0.2494 0.012 0.406 -1.445
0.63 -19.4 0.3 -29.5 -1.39 -0.10 -0.48 0 0 0 -0.2981 -0.8052 0.0439 -0.012 0.402 -1.442
0.66 -20.7 0.9 -28.4 -1.78 -0.27 -0.86 0 0 0 -1.0614 -0.4570 -0.7252 -0.027 0.376 -1.452
0.69 -20.7 0.9 -28.4 -1.49 -0.17 -1.11 0 0 0 -0.4431 -1.2203 -1.6222 -0.037 0.357 -1.489
0.73 -22.5 0.4 -27.6 -1.37 0.02 -1.17 0 0 0 -0.0633 -1.6928 -1.7677 -0.059 0.353 -1.541
0.75 -22.5 0.4 -27.6 -1.08 0.17 -1.20 0 0 0 0.0400 -2.7753 -1.4018 -0.115 0.361 -1.598
0.79 -27.1 -2.0 -24.2 -0.42 0.36 -0.86 0 0 0 0.7213 -4.4438 -1.5545 -0.238 0.370 -1.651
0.82 -27.1 -2.0 -24.2 0.89 0.32 -1.25 0 0 0 0.3201 -1.8127 -2.6432 -0.305 0.417 -1.700
0.85 -30.5 -4.0 -22.4 1.29 0.16 -1.34 0 0 0 -1.6924 -0.8340 -2.9413 -0.274 0.392 -1.841
0.88 -30.5 -4.0 -22.4 1.21 -0.18 -1.27 0 0 0 -1.2792 -1.0761 -1.9098 -0.279 0.379 -1.910
0.91 -31.8 -6.4 -21.2 0.73 -0.30 -0.92 0 0 0 -0.3703 -0.3657 -1.0147 -0.287 0.356 -1.994
0.94 -31.8 -6.4 -21.2 0.62 -0.19 -0.47 0 0 0 0.1604 0.0259 -0.9893 -0.280 0.361 -2.024
0.97 -31.5 -8.3 -19.8 0.34 -0.20 -0.11 0 0 0 0.2357 -0.0262 -0.2051 -0.272 0.371 -2.037
1.01 -31.5 -8.3 -19.8 0.01 -0.09 0.19 0 0 0 0.8074 0.3444 0.1369 -0.276 0.388 -2.028
1.04 -32.1 -9.2 -19.1 0.01 -0.09 0.19 0 0 0 0.8386 0.7088 -0.6114 -0.257 0.413 -2.030
1.07 -32.1 -9.2 -19.1 -0.34 0.29 0.56 0 0 0 -0.0075 -0.2092 -0.7188 -0.245 0.430 -2.047
1.10 -32.2 -11.6 -19.6 0.07 0.52 -0.17 0 0 0 -3.5682 0.1422 -2.5894 -0.211 0.361 -2.155
1.13 -32.2 -11.6 -19.6 -0.27 0.18 -2.00 0 0 0 -4.3830 -1.7126 -1.1086 -0.210 0.265 -2.229
1.17 -32.1 -11.2 -20.6 -0.27 0.18 -2.00 0 0 0 -4.9429 -1.9626 -0.1226 -0.261 0.143 -2.271
1.19 -32.1 -11.2 -20.6 -0.13 -0.36 -1.99 0 0 0 -2.5119 0.8614 -2.0352 -0.268 0.028 -2.343
1.22 -30.9 -8.2 -22.5 0.41 -0.28 -1.99 0 0 0 -0.8750 1.4263 -2.1589 -0.229 0.005 -2.413
1.26 -30.9 -8.2 -22.5 0.28 -0.17 -1.84 0 0 0 -0.5100 0.9091 -0.0756 -0.202 -0.004 -2.442
1.29 -29.3 -7.3 -24.1 0.22 -0.14 -1.90 0 0 0 0.4463 0.6993 0.5340 -0.172 -0.017 -2.419
1.32 -29.3 -7.3 -24.1 0.94 0.24 -1.45 0 0 0 1.1297 1.4080 0.0945 -0.140 0.007 -2.411
1.35 -28.8 -7.1 -25.5 1.48 0.38 -1.32 0 0 0 0.9399 0.3132 2.0331 -0.116 0.038 -2.370
1.38 -28.8 -7.1 -25.5 1.55 0.37 -1.71 0 0 0 0.7025 -0.3399 2.3896 -0.124 0.048 -2.303
1.42 -27.8 -6.1 -25.1 1.32 0.69 -1.59 0 0 0 1.5991 1.3034 1.3826 -0.111 0.076 -2.254
1.45 -27.8 -6.1 -25.1 0.69 0.81 -1.42 0 0 0 0.8216 1.3464 1.8983 -0.056 0.118 -2.200
1.48 -27.0 -5.3 -25.0 -0.81 0.21 -1.38 0 0 0 0.3460 0.2743 3.6195 -0.044 0.125 -2.095
1.50 -27.0 -5.3 -25.0 -1.91 -0.10 -0.84 0 0 0 1.1822 0.3923 3.6187 -0.051 0.143 -1.993
1.54 -25.3 -2.3 -26.8 -1.54 0.04 -0.84 0 0 0 0.6277 1.2141 1.6121 -0.034 0.177 -1.896
1.57 -25.3 -2.3 -26.8 -1.06 -0.23 -1.04 0 0 0 0.3063 0.7906 0.7146 -0.014 0.187 -1.871
1.60 -23.8 -0.5 -27.8 -0.68 -0.25 -0.86 0 0 0 0.4602 1.1723 0.5272 0.039 0.205 -1.851
1.63 -23.8 -0.5 -27.8 -0.56 -0.28 -0.73 0 0 0 0.0741 0.8160 0.5975 0.053 0.213 -1.833
1.66 -22.1 0.2 -29.5 -0.23 -0.29 -0.82 0 0 0 -0.1944 -0.4582 0.5341 0.046 0.213 -1.816
1.70 -22.1 0.2 -29.5 -0.39 -0.25 -1.09 0 0 0 0.2855 0.3628 0.5827 0.029 0.210 -1.798
1.72 -21.9 0.8 -29.9 -0.11 -0.30 -0.86 0 0 0 0.6166 0.0386 0.8437 0.024 0.231 -1.775
1.75 -21.9 0.8 -29.9 0.05 -0.30 -0.79 0 0 0 0.2133 0.1272 0.5726 0.023 0.242 -1.757
1.79 -21.9 1.7 -29.1 -0.14 -0.31 -0.99 0 0 0 -0.2012 -0.1348 0.7666 0.011 0.245 -1.738
1.82 -21.9 1.7 -29.1 0.01 -0.27 -0.86 0 0 0 -0.0390 -0.0405 0.5592 -0.001 0.232 -1.704
1.85 -21.6 1.8 -29.0 0.12 -0.28 -0.91 0 0 0 0.1368 -0.2346 0.2083 0.001 0.240 -1.697
