iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:27:13 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -21.6 -0.8 -31.1 -0.07 -0.32 -0.72 0 0 0 -0.0734 -0.1284 0.2055 0.024 0.132 -0.814
0.07 -21.7 -0.0 -29.5 -0.09 -0.27 -0.76 0 0 0 -0.1752 0.5882 -0.1895 0.034 0.129 -0.815
0.10 -21.7 -0.0 -29.5 -0.03 -0.21 -0.92 0 0 0 -0.4421 -0.8527 -0.2265 0.031 0.125 -0.821
0.13 -21.7 0.8 -28.3 -0.16 -0.04 -1.16 0 0 0 -1.0703 -1.1573 -0.9063 -0.056 0.078 -0.845
0.16 -21.7 0.8 -28.3 -0.04 -0.22 -0.91 0 0 0 -0.9063 -0.1702 -0.4781 -0.065 0.055 -0.867
0.20 -24.6 1.5 -27.5 -0.22 -0.22 -0.90 0 0 0 -0.7948 -0.8569 0.2240 -0.076 0.033 -0.867
0.23 -24.6 1.5 -27.5 -0.09 -0.17 -1.22 0 0 0 -1.1610 -0.7698 -0.7084 -0.112 -0.001 -0.881
0.26 -26.4 2.2 -27.4 -0.16 -0.31 -1.66 0 0 0 -1.1643 -0.0532 -0.1600 -0.121 -0.030 -0.899
0.29 -26.4 2.2 -27.4 -0.24 -0.41 -1.88 0 0 0 -0.5091 0.0580 0.5443 -0.119 -0.053 -0.894
0.32 -26.9 4.4 -27.0 -0.27 -0.63 -1.99 0 0 0 -1.9613 -0.4555 0.5763 -0.117 -0.101 -0.874
0.35 -26.9 4.4 -27.0 -0.26 -0.23 -1.99 0 0 0 -0.2210 -1.1895 0.3047 -0.141 -0.135 -0.864
0.38 -27.4 5.8 -25.6 -0.29 0.43 -2.00 0 0 0 2.6983 0.8408 0.1204 -0.147 -0.095 -0.854
0.41 -27.4 5.8 -25.6 -0.35 0.73 -1.89 0 0 0 2.9219 1.2224 1.2611 -0.083 0.010 -0.818
0.44 -26.9 4.4 -26.0 -0.21 0.94 -0.17 0 0 0 4.6863 -0.8254 0.6026 -0.088 0.101 -0.785
0.48 -26.9 4.4 -26.0 0.41 0.74 0.67 0 0 0 5.6471 -0.4592 -0.6581 -0.116 0.364 -0.768
0.51 -26.7 -0.9 -26.8 0.21 0.49 0.80 0 0 0 3.5035 -0.5436 0.9240 -0.140 0.479 -0.746
0.54 -26.7 -0.9 -26.8 -0.05 0.25 0.58 0 0 0 1.6245 0.3773 1.2399 -0.165 0.535 -0.699
0.57 -27.9 -6.6 -26.2 -0.20 0.19 0.58 0 0 0 1.2073 -0.4037 1.0286 -0.191 0.573 -0.642
0.60 -27.9 -6.6 -26.2 -0.36 0.01 0.48 0 0 0 0.8812 -1.0924 0.7191 -0.232 0.596 -0.610
0.63 -28.9 -10.4 -24.5 -1.15 -0.18 0.19 0 0 0 -0.0028 -0.7607 0.9090 -0.273 0.599 -0.584
0.66 -28.9 -10.4 -24.5 -1.59 -0.34 -0.12 0 0 0 -1.0428 -0.7457 0.7663 -0.320 0.560 -0.544
0.69 -30.0 -9.5 -23.3 -1.63 -0.37 -0.18 0 0 0 -1.1490 -1.4138 -0.0691 -0.350 0.528 -0.546
