iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:25:24 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 3.5 17.3 -33.0 0.14 -0.19 -0.97 0 0 0 0.0603 -0.2490 0.1394 0.124 0.201 0.441
0.06 3.5 17.3 -33.0 0.14 -0.20 -0.94 0 0 0 -0.0322 0.0859 0.2174 0.122 0.203 0.446
0.10 3.9 17.8 -32.9 0.11 -0.22 -0.90 0 0 0 -0.1624 0.1823 0.3164 0.123 0.201 0.454
0.13 3.9 17.8 -32.9 0.13 -0.21 -0.87 0 0 0 -0.4898 -0.5696 0.1100 0.117 0.191 0.463
0.16 4.1 18.4 -32.7 -0.00 -0.07 -1.03 0 0 0 -1.1728 -0.8252 -0.0400 0.094 0.167 0.467
0.19 4.1 18.4 -32.7 0.08 -0.11 -1.08 0 0 0 -1.1540 -0.2286 -0.1909 0.081 0.134 0.465
0.22 3.7 18.9 -32.2 0.10 -0.16 -1.00 0 0 0 -0.4473 -0.3026 0.0238 0.074 0.107 0.463
0.25 3.7 18.9 -32.2 -0.03 -0.07 -0.90 0 0 0 -0.4267 -0.7063 0.0314 0.059 0.097 0.465
0.29 2.8 20.4 -31.7 0.06 -0.08 -0.95 0 0 0 -1.1129 -0.2326 -0.2939 0.045 0.076 0.463
0.31 2.8 20.4 -31.7 0.12 0.03 -0.85 0 0 0 -1.5487 0.5702 -0.5699 0.052 0.013 0.441
0.35 2.1 22.8 -30.3 0.24 0.09 -1.35 0 0 0 -2.7358 1.2771 -0.1296 0.078 -0.045 0.438
0.38 2.1 22.8 -30.3 0.28 0.19 -1.43 0 0 0 -2.4491 -0.7741 -0.5061 0.082 -0.122 0.436
0.41 1.6 26.3 -27.8 0.19 0.33 -2.00 0 0 0 -1.6281 -0.1224 0.5750 0.070 -0.182 0.444
