iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:26:47 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 18.6 -0.8 -31.1 0.00 -0.03 -0.93 0 0 0 -0.0445 0.0148 0.3663 -0.016 0.007 2.261
0.07 19.2 -0.9 -30.5 -0.07 -0.04 -0.88 0 0 0 0.1187 -0.3017 0.2948 -0.022 0.009 2.270
0.10 19.2 -0.9 -30.5 0.08 -0.07 -0.92 0 0 0 -0.0735 -0.4055 0.1768 -0.030 0.012 2.275
0.13 18.7 -1.7 -29.4 -0.10 -0.02 -1.20 0 0 0 -0.9813 -0.9471 0.5261 -0.058 -0.007 2.288
0.16 18.7 -1.7 -29.4 -0.10 -0.02 -1.27 0 0 0 -0.5194 -0.9084 0.3703 -0.081 -0.029 2.299
0.19 16.4 -2.3 -30.5 -0.01 0.02 -1.59 0 0 0 -0.4061 -1.1910 0.1270 -0.112 -0.041 2.302
0.22 16.4 -2.3 -30.5 -0.13 -0.05 -1.86 0 0 0 -0.3795 -0.8517 0.3985 -0.148 -0.053 2.309
0.25 15.5 -1.6 -31.2 -0.29 -0.09 -2.00 0 0 0 -0.4348 -0.9801 0.5872 -0.172 -0.068 2.321
0.28 15.5 -1.6 -31.2 -0.11 -0.01 -2.00 0 0 0 1.1812 -0.4300 0.2914 -0.208 -0.053 2.335
0.32 14.3 -1.9 -30.8 -0.31 -0.09 -2.00 0 0 0 1.7494 0.7873 0.3933 -0.197 -0.016 2.357
0.35 14.3 -1.9 -30.8 -0.32 0.08 -1.98 0 0 0 2.5505 0.8101 0.2534 -0.176 0.038 2.372
0.38 14.0 -5.9 -30.0 -0.00 0.20 -1.06 0 0 0 3.6875 3.1724 0.7150 -0.125 0.157 2.406
0.41 14.0 -5.9 -30.0 -0.25 0.23 -0.64 0 0 0 2.5254 1.4784 1.2605 -0.068 0.237 2.439
0.44 16.3 -13.2 -26.2 -0.19 0.34 -0.15 0 0 0 3.4229 -0.4685 1.2916 -0.060 0.307 2.486
0.47 16.3 -13.2 -26.2 -0.21 0.27 0.15 0 0 0 2.3628 0.2087 1.0613 -0.097 0.437 2.552
0.50 16.9 -17.6 -23.4 -0.48 0.04 0.16 0 0 0 1.7047 -0.0990 1.3962 -0.110 0.483 2.594
0.53 16.9 -17.6 -23.4 -0.86 -0.08 -0.00 0 0 0 1.4306 -0.8717 1.0416 -0.149 0.521 2.637
0.57 15.3 -20.7 -21.8 -1.24 -0.21 -0.19 0 0 0 0.4635 -0.8125 0.9264 -0.206 0.544 2.682
0.60 15.3 -20.7 -21.8 -1.46 -0.28 -0.28 0 0 0 0.3134 -1.3506 0.5255 -0.246 0.550 2.705
0.63 13.6 -23.3 -21.1 -1.71 -0.40 -0.38 0 0 0 0.0927 -1.9927 0.2038 -0.301 0.553 2.717
0.66 13.6 -23.3 -21.1 -1.60 -0.29 -0.58 0 0 0 -0.6039 -2.2770 -0.8271 -0.383 0.544 2.694
0.69 10.6 -25.0 -21.7 -1.49 -0.25 -0.53 0 0 0 -0.3255 -3.1103 -1.0925 -0.443 0.545 2.660
0.72 10.6 -25.0 -21.7 -1.05 -0.03 -0.74 0 0 0 -1.3142 -2.8069 -2.4730 -0.503 0.546 2.581
0.75 7.4 -22.5 -24.6 -0.35 0.27 -0.95 0 0 0 -1.4432 -3.4741 -2.9586 -0.535 0.549 2.477
0.78 7.4 -22.5 -24.6 -0.11 0.14 -1.36 0 0 0 -1.6459 -2.2882 -2.0808 -0.573 0.552 2.392
0.82 4.9 -18.7 -27.4 0.93 0.23 -1.06 0 0 0 -1.2963 -1.2633 -4.0556 -0.496 0.551 2.185
0.85 4.9 -18.7 -27.4 0.92 -0.02 -0.86 0 0 0 0.1677 -2.2392 -2.1350 -0.507 0.584 2.101
