iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:23:31 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.26 -11.5 11.9 -30.7 -0.51 0.38 -0.90 0 0 0 -2.0379 -1.6227 -0.3404 -0.173 0.246 0.068
1.29 -11.0 15.9 -28.3 0.02 -0.06 -1.99 0 0 0 -3.9086 -0.9032 -1.5137 -0.203 0.164 0.022
1.32 -11.0 15.9 -28.3 0.23 -0.35 -1.99 0 0 0 -2.8535 0.3686 -1.5286 -0.197 0.084 -0.035
1.35 -12.4 20.1 -26.1 0.67 -0.29 -1.99 0 0 0 -1.1170 1.1262 -2.2341 -0.171 0.045 -0.098
1.38 -12.4 20.1 -26.1 0.64 -0.11 -1.86 0 0 0 -0.1840 0.3005 -0.8228 -0.147 0.033 -0.156
1.41 -14.3 24.1 -24.1 0.42 -0.14 -1.77 0 0 0 -0.4551 0.9889 0.2531 -0.128 0.026 -0.161
1.45 -14.3 24.1 -24.1 0.65 0.06 -1.78 0 0 0 -0.0043 0.7393 0.1335 -0.104 0.019 -0.155
1.48 -15.3 25.9 -24.5 1.12 0.27 -1.57 0 0 0 1.6144 -1.4080 1.1569 -0.136 0.050 -0.127
1.51 -15.3 25.9 -24.5 1.11 0.28 -1.39 0 0 0 1.2239 0.3215 1.0067 -0.152 0.084 -0.095
1.54 -14.9 25.8 -25.0 1.17 0.64 -1.03 0 0 0 1.4125 -0.0602 1.2862 -0.142 0.121 -0.045
1.57 -14.9 25.8 -25.0 0.61 0.42 -1.06 0 0 0 0.9623 1.9180 0.8445 -0.126 0.151 -0.017
1.60 -12.7 24.4 -27.1 -0.71 0.37 -1.17 0 0 0 0.6670 1.5098 2.7768 -0.045 0.161 0.048
1.63 -12.7 24.4 -27.1 -1.69 -0.00 -1.11 0 0 0 0.7755 -1.4857 3.2373 -0.087 0.190 0.169
1.66 -10.3 22.6 -29.6 -1.45 -0.17 -1.03 0 0 0 0.6414 1.4138 1.9502 -0.088 0.203 0.243
1.69 -10.3 22.6 -29.6 -0.84 -0.35 -1.14 0 0 0 -0.0087 0.8837 0.2106 -0.042 0.208 0.260
1.73 -5.9 20.8 -32.0 -0.88 -0.24 -0.84 0 0 0 0.8154 0.4411 1.1672 -0.035 0.217 0.283
1.76 -5.9 20.8 -32.0 -0.33 -0.21 -0.89 0 0 0 0.6091 0.0385 0.2497 -0.036 0.238 0.303
1.79 -3.8 19.6 -33.4 -0.33 -0.21 -0.89 0 0 0 0.4120 0.0967 0.6875 -0.053 0.260 0.313
1.82 -3.8 19.6 -33.4 -0.25 -0.29 -0.94 0 0 0 0.2859 0.7000 1.5036 -0.059 0.268 0.352
1.85 -2.2 19.3 -35.4 -0.40 -0.26 -0.71 0 0 0 0.3648 -0.2724 0.8574 -0.059 0.274 0.383
1.88 -2.2 19.3 -35.4 -0.02 -0.37 -0.93 0 0 0 -0.7264 0.0115 0.3377 -0.058 0.263 0.398
1.91 -0.6 19.7 -35.2 -0.08 -0.25 -0.98 0 0 0 -0.4553 0.0730 0.2204 -0.061 0.247 0.405
1.94 -0.6 19.7 -35.2 -0.08 -0.30 -0.99 0 0 0 -0.1649 0.6486 0.2307 -0.051 0.245 0.409
1.97 0.2 19.7 -34.3 0.05 -0.24 -0.82 0 0 0 -0.0759 -0.3373 0.4580 -0.051 0.246 0.427
2.01 0.2 19.7 -34.3 -0.06 -0.26 -0.98 0 0 0 -0.2655 0.4078 0.0938 -0.052 0.238 0.433
2.04 2.1 18.8 -33.7 0.01 -0.25 -0.97 0 0 0 0.2012 0.4441 0.2770 -0.024 0.237 0.434
2.07 2.1 18.8 -33.7 0.05 -0.29 -0.90 0 0 0 0.1758 -0.3392 0.4583 -0.026 0.247 0.446
2.10 3.5 18.4 -34.0 -0.00 -0.25 -0.95 0 0 0 -0.3192 0.1269 -0.0328 -0.029 0.244 0.450
2.13 3.5 18.4 -34.0 0.03 -0.23 -1.09 0 0 0 -0.0047 0.6908 0.3095 -0.005 0.225 0.449
