iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:28:30 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 27.2 -1.8 -16.9 0.19 -0.13 -1.18 0 0 0 0.2815 0.1203 0.6240 0.090 0.193 1.863
0.07 27.2 -1.8 -16.9 0.17 -0.18 -1.09 0 0 0 0.1089 0.2697 0.8130 0.094 0.201 1.882
0.10 24.9 -6.5 -18.3 0.17 -0.18 -1.09 0 0 0 -0.7696 -0.1425 0.1604 0.091 0.191 1.908
0.13 24.9 -6.5 -18.3 0.35 -0.13 -1.16 0 0 0 -1.5037 -1.0053 0.1903 0.073 0.159 1.913
0.16 23.8 -6.3 -19.8 0.03 0.04 -1.44 0 0 0 -2.1282 -0.8114 0.6686 0.044 0.108 1.928
0.19 23.8 -6.3 -19.8 0.22 -0.14 -1.41 0 0 0 -0.4854 0.7892 1.2373 0.040 0.061 1.965
0.23 21.7 -4.7 -22.5 0.25 -0.05 -1.84 0 0 0 -1.2283 0.4498 0.8258 0.059 0.044 1.993
0.26 21.7 -4.7 -22.5 0.46 0.33 -1.99 0 0 0 -1.8629 -0.6350 0.7284 0.042 -0.039 2.020
0.29 20.4 -4.1 -24.0 0.76 0.49 -1.99 0 0 0 -0.0728 0.5927 2.0450 0.045 -0.063 2.063
0.32 20.4 -4.1 -24.0 0.72 0.58 -2.00 0 0 0 1.8612 1.4805 1.9959 0.083 -0.032 2.115
0.35 20.8 -6.5 -24.4 0.13 0.69 -1.57 0 0 0 2.9659 0.6177 3.3654 0.127 0.071 2.204
0.38 20.8 -6.5 -24.4 -0.24 0.62 -0.78 0 0 0 4.4122 0.3623 2.7023 0.126 0.175 2.274
0.41 20.5 -11.9 -23.4 -0.13 0.48 0.61 0 0 0 6.0516 -0.4050 1.5383 0.116 0.331 2.307
0.44 20.5 -11.9 -23.4 -0.06 0.22 1.15 0 0 0 3.0737 -0.2114 1.4704 0.071 0.542 2.363
0.48 18.7 -19.2 -20.2 -0.07 0.38 1.16 0 0 0 2.0401 -0.1199 1.1440 0.049 0.605 2.397
0.51 18.7 -19.2 -20.2 -0.20 0.28 0.78 0 0 0 0.6967 -0.5530 1.1606 0.019 0.642 2.431
0.54 14.2 -26.2 -15.3 -1.19 0.09 0.29 0 0 0 -0.5453 -0.7476 1.7886 -0.051 0.642 2.498
0.57 14.2 -26.2 -15.3 -2.03 -0.16 -1.01 0 0 0 -2.3614 0.1158 1.2863 -0.085 0.596 2.548
0.60 12.2 -26.8 -14.3 -2.04 -0.23 -1.20 0 0 0 -0.2849 -2.5106 -0.9609 -0.129 0.528 2.535
0.63 12.2 -26.8 -14.3 -2.04 -0.34 -1.39 0 0 0 0.1058 -2.5686 -1.2485 -0.180 0.527 2.498
0.66 9.3 -26.1 -17.1 -1.99 -0.08 -1.14 0 0 0 0.7245 -3.0958 -2.4752 -0.229 0.552 2.446
0.70 9.3 -26.1 -17.1 -0.89 0.13 -1.31 0 0 0 -0.8295 -3.3845 -5.1139 -0.269 0.587 2.343
0.72 8.9 -24.5 -20.9 1.04 0.88 -1.05 0 0 0 -0.4936 -1.4053 -5.5166 -0.234 0.611 2.112
0.76 8.9 -24.5 -20.9 1.95 0.69 -1.49 0 0 0 -1.5045 1.2416 -4.6606 -0.130 0.614 1.949
0.79 13.0 -17.3 -24.8 2.06 0.32 -1.03 0 0 0 -0.2306 -3.5415 -3.1184 -0.069 0.576 1.714
0.82 13.0 -17.3 -24.8 1.10 -0.06 -0.43 0 0 0 -0.4965 -1.0390 -0.9361 -0.096 0.569 1.657
0.85 14.3 -12.4 -26.5 0.50 -0.18 0.02 0 0 0 -0.5054 -0.6251 -0.1630 -0.102 0.558 1.644
0.88 14.3 -12.4 -26.5 0.43 0.06 0.28 0 0 0 -0.1925 -3.5726 0.4275 -0.183 0.545 1.645
0.91 12.6 -9.9 -28.6 0.04 0.35 0.78 0 0 0 0.6328 -2.6362 1.0065 -0.290 0.550 1.675
0.94 12.6 -9.9 -28.6 0.11 0.77 0.20 0 0 0 -0.9121 0.6891 -0.0226 -0.311 0.540 1.686
0.97 9.1 -8.1 -30.8 -0.29 0.66 -1.12 0 0 0 -2.5309 -0.2644 -0.2451 -0.273 0.466 1.652
1.01 9.1 -8.1 -30.8 0.14 -0.06 -1.99 0 0 0 -3.9525 -1.9200 -0.5978 -0.281 0.388 1.613
1.04 8.0 -6.7 -30.8 0.01 -0.55 -1.99 0 0 0 -4.7926 -1.7277 -0.5091 -0.335 0.263 1.558
1.07 8.0 -6.7 -30.8 0.21 -0.59 -1.92 0 0 0 -1.5562 1.7029 -1.6415 -0.297 0.193 1.484
1.10 7.0 -0.2 -31.0 0.21 -0.59 -1.92 0 0 0 -0.4386 1.5651 -1.9659 -0.240 0.185 1.428
1.13 7.0 -0.2 -31.0 0.67 -0.24 -1.76 0 0 0 -0.5780 0.5087 -0.4546 -0.210 0.180 1.392
1.16 7.8 4.7 -31.2 0.67 -0.34 -1.63 0 0 0 -0.4335 0.8640 1.0630 -0.182 0.150 1.418
1.19 7.8 4.7 -31.2 1.12 -0.09 -1.74 0 0 0 0.6232 1.1521 1.2457 -0.161 0.148 1.449
1.23 10.5 5.8 -29.4 1.93 0.52 -1.24 0 0 0 1.0858 1.5653 1.8806 -0.118 0.180 1.505
1.26 10.5 5.8 -29.4 1.40 0.48 -1.40 0 0 0 0.5764 0.8413 3.2996 -0.105 0.192 1.583
1.29 11.7 3.6 -27.9 0.41 0.62 -1.74 0 0 0 0.3617 0.4966 2.3378 -0.103 0.194 1.660
1.32 11.7 3.6 -27.9 -0.56 0.14 -1.75 0 0 0 0.1841 0.7988 3.4625 -0.099 0.192 1.778
1.35 12.9 0.7 -27.8 -1.63 -0.33 -1.48 0 0 0 1.3511 1.5134 3.1839 -0.087 0.207 1.873
1.38 12.9 0.7 -27.8 -1.92 -0.41 -1.02 0 0 0 1.0171 1.5634 1.6521 -0.056 0.237 1.939
1.41 14.3 -4.9 -26.0 -1.03 -0.44 -1.22 0 0 0 -0.4555 1.6753 -0.0051 -0.007 0.241 1.956
1.44 14.3 -4.9 -26.0 -0.82 -0.39 -1.18 0 0 0 0.3248 1.4436 0.9458 0.029 0.237 1.971
1.48 16.0 -7.6 -24.9 -0.50 -0.35 -0.97 0 0 0 0.2151 0.9702 0.5577 0.065 0.266 2.008
1.51 16.0 -7.6 -24.9 -0.16 -0.35 -1.08 0 0 0 0.1257 0.0316 0.6947 0.069 0.272 2.025
1.54 18.3 -9.7 -23.9 -0.21 -0.27 -1.27 0 0 0 0.0429 -0.2521 0.6737 0.055 0.272 2.043
