iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:24:35 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 6.5 20.7 -30.0 0.12 -0.08 -1.03 0 0 0 -0.3832 -0.7034 0.2827 0.101 0.059 0.493
0.07 6.5 20.7 -30.0 0.01 -0.07 -0.90 0 0 0 -0.3494 -0.3040 0.1265 0.087 0.063 0.505
0.10 8.2 20.6 -29.8 0.02 -0.02 -1.06 0 0 0 -1.3302 -0.8489 -0.2461 0.065 0.037 0.505
0.13 8.2 20.6 -29.8 0.08 0.06 -1.14 0 0 0 -1.3742 -1.0224 -0.5081 0.039 -0.003 0.496
0.16 7.5 21.4 -29.4 0.00 0.04 -1.00 0 0 0 -0.6559 0.0085 -0.2901 0.021 -0.036 0.481
0.19 7.5 21.4 -29.4 0.05 -0.02 -1.07 0 0 0 -0.7713 0.2602 -0.0916 0.024 -0.054 0.477
0.22 6.2 22.4 -28.8 0.09 0.02 -1.03 0 0 0 -0.5475 -0.1859 -0.2299 0.024 -0.074 0.473
0.25 6.2 22.4 -28.8 -0.00 0.01 -1.11 0 0 0 -0.3519 -0.0721 -0.4020 0.008 -0.082 0.458
0.29 5.8 23.4 -28.5 0.06 -0.00 -1.39 0 0 0 -0.9869 0.1302 -0.3598 0.010 -0.104 0.449
0.32 5.8 23.4 -28.5 0.07 0.12 -1.32 0 0 0 -0.4196 -0.7844 -0.1969 -0.001 -0.124 0.440
0.35 4.9 25.2 -27.9 0.02 0.03 -1.45 0 0 0 0.2272 -0.2271 0.3982 -0.022 -0.121 0.447
0.38 4.9 25.2 -27.9 0.02 0.03 -1.45 0 0 0 -1.0507 0.0413 0.1729 -0.024 -0.133 0.453
0.41 2.9 26.5 -26.1 0.05 -0.02 -1.99 0 0 0 -1.5848 0.0142 0.4054 -0.018 -0.174 0.459
0.44 2.9 26.5 -26.1 0.27 0.04 -1.99 0 0 0 1.2623 0.0482 0.6089 -0.034 -0.171 0.487
0.47 2.1 26.9 -25.2 0.20 0.28 -2.00 0 0 0 1.0165 0.8949 1.4823 -0.015 -0.139 0.516
0.51 2.1 26.9 -25.2 -0.29 0.47 -2.00 0 0 0 0.8222 0.3958 2.3719 0.033 -0.114 0.592
0.54 3.9 25.8 -26.6 -0.12 0.64 -0.96 0 0 0 2.4568 1.2277 1.2591 0.049 -0.052 0.635
0.57 3.9 25.8 -26.6 0.32 0.60 -0.31 0 0 0 2.4385 1.2550 1.3304 0.083 0.004 0.667
0.60 6.8 22.8 -28.5 -0.19 0.51 0.16 0 0 0 2.4478 0.4872 2.2060 0.122 0.129 0.747
0.63 6.8 22.8 -28.5 -0.12 0.22 0.59 0 0 0 2.4683 -0.0710 1.3533 0.120 0.199 0.781
0.66 10.2 19.2 -29.7 -0.15 0.08 0.77 0 0 0 1.2479 0.4778 1.2008 0.118 0.252 0.809
0.69 10.2 19.2 -29.7 -0.38 -0.01 0.32 0 0 0 0.2449 -0.6898 0.9389 0.107 0.273 0.847
0.72 12.1 13.1 -30.7 -0.82 -0.13 0.10 0 0 0 0.0492 -0.6646 0.9977 0.077 0.282 0.872
0.75 12.1 13.1 -30.7 -1.18 -0.29 -0.40 0 0 0 -0.9104 -0.4189 0.6017 0.058 0.267 0.895
0.79 12.2 10.6 -31.4 -1.35 -0.44 -0.86 0 0 0 -0.8415 -1.1915 -0.4931 0.011 0.232 0.896
0.82 12.2 10.6 -31.4 -1.91 -0.21 -0.91 0 0 0 -0.2470 -0.9039 -0.4321 -0.012 0.219 0.883
0.85 10.9 10.0 -31.9 -1.56 -0.23 -1.55 0 0 0 -0.9725 -1.2731 -2.7043 -0.046 0.196 0.828
0.88 10.9 10.0 -31.9 -1.20 -0.06 -1.21 0 0 0 0.3514 -2.1667 -1.9756 -0.082 0.196 0.760
0.91 8.1 11.7 -32.3 -1.30 0.32 -0.79 0 0 0 0.2980 -1.4118 -1.5152 -0.114 0.206 0.715
0.94 8.1 11.7 -32.3 0.08 0.67 -1.15 0 0 0 -1.7634 -1.9536 -4.4831 -0.180 0.205 0.612
0.97 1.3 14.6 -33.2 1.40 0.91 -1.49 0 0 0 -0.4988 0.3568 -3.7514 -0.154 0.181 0.435
1.00 1.3 14.6 -33.2 1.18 0.48 -1.14 0 0 0 0.3094 -1.3197 -2.1341 -0.155 0.194 0.363
1.04 -3.4 15.0 -32.9 1.00 0.14 -1.18 0 0 0 -0.2939 -1.0755 -1.9133 -0.200 0.205 0.297
1.07 -3.4 15.0 -32.9 0.96 0.06 -0.95 0 0 0 0.1290 -0.4601 -1.8038 -0.204 0.211 0.245
1.10 -8.2 14.4 -32.6 0.77 -0.06 -0.65 0 0 0 0.4124 -0.1906 -1.2046 -0.207 0.228 0.208
1.13 -8.2 14.4 -32.6 0.55 -0.04 -0.19 0 0 0 1.4473 -0.2315 -0.2552 -0.197 0.278 0.186
1.16 -10.1 12.3 -33.0 0.32 -0.03 0.15 0 0 0 1.7807 -0.3925 -0.1427 -0.212 0.322 0.193
1.19 -10.1 12.3 -33.0 -0.21 0.18 0.57 0 0 0 1.3609 1.1513 -0.2684 -0.199 0.378 0.196
1.22 -11.6 7.9 -33.7 0.07 0.39 0.39 0 0 0 0.0187 -0.6154 -0.9604 -0.187 0.400 0.182
1.25 -11.6 7.9 -33.7 -0.21 0.34 -0.52 0 0 0 -1.7193 -0.7745 -0.7937 -0.197 0.376 0.149
1.29 -12.7 6.8 -34.1 -0.20 0.24 -1.83 0 0 0 -3.5250 -1.7268 -0.6790 -0.222 0.284 0.105
1.32 -12.7 6.8 -34.1 -0.05 -0.14 -1.99 0 0 0 -3.4778 -0.7152 -1.1780 -0.267 0.173 0.041
1.35 -13.6 8.8 -33.7 0.27 -0.34 -1.99 0 0 0 -2.5324 -0.4631 -1.3199 -0.274 0.106 -0.014
1.38 -13.6 8.8 -33.7 0.77 -0.23 -1.99 0 0 0 -1.6980 0.5107 -1.6987 -0.268 0.065 -0.068
1.41 -16.1 15.6 -30.7 0.77 -0.23 -1.99 0 0 0 -0.8019 0.0269 -0.0313 -0.248 0.036 -0.115
1.44 -16.1 15.6 -30.7 0.43 -0.33 -1.99 0 0 0 -0.2966 0.2741 0.8946 -0.247 0.016 -0.103
1.47 -16.3 18.8 -28.7 0.74 -0.04 -1.55 0 0 0 0.6255 1.2613 0.8289 -0.206 0.031 -0.067
1.50 -16.3 18.8 -28.7 0.95 0.12 -1.59 0 0 0 0.5795 1.0375 1.5227 -0.180 0.039 -0.031
1.54 -14.2 19.7 -29.4 0.99 0.24 -1.43 0 0 0 0.9225 1.8626 1.6699 -0.143 0.053 0.016
1.57 -14.2 19.7 -29.4 0.74 0.36 -1.14 0 0 0 0.3920 0.8379 1.8655 -0.089 0.073 0.078
1.60 -11.9 19.3 -30.7 0.50 0.54 -1.58 0 0 0 0.4508 1.2316 1.8099 -0.082 0.078 0.130
1.63 -11.9 19.3 -30.7 0.06 0.25 -1.33 0 0 0 -0.0252 1.3963 2.3542 0.016 0.089 0.207
1.66 -8.4 18.8 -30.6 -1.14 0.06 -1.28 0 0 0 0.1332 -0.9474 2.6601 0.001 0.093 0.278
1.69 -8.4 18.8 -30.6 -1.28 -0.23 -1.32 0 0 0 -0.3740 0.7951 1.9446 -0.008 0.088 0.338
1.72 -2.6 19.5 -30.9 -1.30 -0.34 -1.32 0 0 0 0.0373 0.2363 1.4236 0.026 0.078 0.395
1.76 -2.6 19.5 -30.9 -0.95 -0.22 -0.95 0 0 0 0.8594 -0.5175 0.5460 0.007 0.094 0.420
1.79 0.5 19.9 -32.3 -0.49 -0.26 -0.99 0 0 0 -0.1630 1.9790 0.0243 0.034 0.103 0.424
1.82 0.5 19.9 -32.3 -0.45 -0.32 -1.05 0 0 0 0.2274 0.0886 1.0309 0.072 0.098 0.444
1.85 3.9 19.5 -33.2 -0.43 -0.31 -0.72 0 0 0 0.4736 0.7420 0.9295 0.085 0.119 0.474
1.88 3.9 19.5 -33.2 -0.27 -0.26 -1.00 0 0 0 -0.6917 0.0500 1.0003 0.096 0.115 0.502
1.91 6.2 18.8 -32.0 -0.05 -0.19 -0.99 0 0 0 -0.1538 0.2340 0.2218 0.086 0.108 0.524
1.94 6.2 18.8 -32.0 -0.01 -0.30 -0.89 0 0 0 -0.0011 0.7623 0.9187 0.101 0.118 0.538
1.98 9.0 17.7 -31.3 -0.16 -0.30 -0.85 0 0 0 0.1732 -0.6427 0.8255 0.106 0.130 0.580
2.00 9.0 17.7 -31.3 0.07 -0.23 -0.99 0 0 0 -0.0628 -0.5795 0.0429 0.079 0.135 0.596
2.04 10.3 17.2 -31.7 0.05 -0.23 -1.01 0 0 0 -0.0926 0.3291 0.4375 0.076 0.142 0.600
2.07 10.3 17.2 -31.7 -0.02 -0.27 -0.84 0 0 0 0.0907 0.2563 0.8972 0.079 0.152 0.623
2.10 11.0 16.5 -32.3 0.11 -0.21 -0.93 0 0 0 0.0474 -0.1701 -0.0156 0.073 0.162 0.637
2.13 11.0 16.5 -32.3 0.04 -0.31 -0.98 0 0 0 -0.2287 0.7524 0.1784 0.087 0.162 0.636
