iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:23:02 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.11 0.9 23.1 -34.9 0.12 -0.15 -0.88 0 0 0 -0.4297 -0.4781 -0.0359 0.085 0.125 0.164
0.13 1.7 22.0 -30.8 0.03 -0.07 -0.99 0 0 0 -1.0087 -0.7952 -0.0269 0.064 0.104 0.165
0.17 1.7 22.0 -30.8 0.04 -0.04 -1.11 0 0 0 -0.8801 -0.2089 -0.0450 0.052 0.077 0.165
0.20 0.2 23.1 -31.2 0.02 -0.07 -1.02 0 0 0 -0.0972 -0.1823 0.2127 0.047 0.064 0.170
0.23 0.2 23.1 -31.2 0.05 -0.05 -1.00 0 0 0 -0.2313 -0.5160 0.1642 0.036 0.060 0.175
0.26 -0.4 24.4 -30.8 -0.05 -0.03 -1.11 0 0 0 -0.4779 -0.5068 0.0691 0.021 0.049 0.178
0.29 -0.4 24.4 -30.8 -0.06 -0.04 -1.13 0 0 0 -0.3347 -0.0028 0.0947 0.008 0.032 0.180
0.32 -1.1 25.5 -30.5 0.06 -0.06 -1.07 0 0 0 -0.2409 0.1036 0.2429 0.013 0.024 0.184
0.35 -1.1 25.5 -30.5 -0.07 -0.06 -1.11 0 0 0 -0.0101 -0.3327 0.1415 0.005 0.026 0.190
0.38 -1.4 25.6 -29.8 -0.05 -0.04 -1.33 0 0 0 -1.0630 -0.2976 -0.4304 -0.005 0.003 0.182
0.42 -1.4 25.6 -29.8 0.06 -0.01 -1.61 0 0 0 -1.2171 -0.0121 -0.1954 -0.011 -0.030 0.172
0.45 -0.8 26.5 -28.4 0.12 -0.05 -1.65 0 0 0 -0.6037 0.6750 0.2161 0.015 -0.064 0.174
0.48 -0.8 26.5 -28.4 0.02 0.01 -1.72 0 0 0 -0.8856 0.6351 1.3463 0.028 -0.082 0.194
0.51 -0.3 27.8 -28.1 -0.03 0.06 -1.98 0 0 0 -1.3059 0.8604 1.3429 0.052 -0.109 0.237
0.54 -0.3 27.8 -28.1 0.17 0.21 -1.85 0 0 0 -0.0890 0.8815 0.5535 0.081 -0.134 0.266
0.57 1.8 29.4 -26.9 -0.07 0.31 -1.37 0 0 0 0.7943 -0.3764 1.1900 0.088 -0.120 0.289
0.60 1.8 29.4 -26.9 0.19 0.32 -1.04 0 0 0 1.0125 0.2015 0.9226 0.088 -0.091 0.318
0.64 5.6 29.4 -26.3 -0.03 0.18 -0.78 0 0 0 1.0742 0.7840 1.1851 0.108 -0.038 0.347
0.67 5.6 29.4 -26.3 -0.03 0.18 -0.78 0 0 0 1.4972 -0.2082 0.8664 0.116 -0.003 0.372
0.70 8.1 27.4 -27.4 0.06 0.16 -0.24 0 0 0 2.0733 -0.6536 0.7531 0.091 0.074 0.390
0.73 8.1 27.4 -27.4 0.10 0.10 -0.09 0 0 0 1.0780 -0.1674 0.7448 0.081 0.114 0.406
0.76 10.6 23.2 -30.2 -0.05 -0.01 -0.13 0 0 0 0.7491 -0.4690 0.8484 0.067 0.139 0.427
0.79 10.6 23.2 -30.2 -0.12 -0.08 -0.18 0 0 0 0.5449 -0.5300 0.3462 0.050 0.164 0.445
0.82 10.9 20.6 -32.1 -0.18 -0.11 -0.26 0 0 0 0.2304 -0.1937 0.4657 0.034 0.179 0.457
0.85 10.9 20.6 -32.1 -0.45 -0.14 -0.41 0 0 0 -0.2350 -0.2093 0.2450 0.026 0.177 0.468
0.89 10.6 18.8 -32.8 -0.57 -0.11 -0.58 0 0 0 -0.1374 -0.3887 -0.0629 -0.041 0.172 0.478
