iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:29:08 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.57 -24.8 -3.1 -28.3 -0.95 0.20 -1.46 0 0 0 1.2453 1.5208 1.5720 -0.031 -0.044 -1.760
1.60 -24.5 -3.0 -27.8 -1.19 -0.13 -1.00 0 0 0 2.0897 -0.1350 2.4005 -0.018 -0.002 -1.706
1.63 -24.5 -3.0 -27.8 -1.26 -0.14 -0.67 0 0 0 1.7656 1.0802 1.6516 -0.011 0.052 -1.648
1.66 -23.9 -2.9 -27.0 -0.78 -0.22 -0.87 0 0 0 0.0701 1.8828 0.6640 0.056 0.076 -1.620
1.69 -23.9 -2.9 -27.0 -0.64 -0.31 -0.77 0 0 0 0.5703 0.8190 1.9946 0.079 0.086 -1.583
1.73 -20.5 -3.2 -27.4 -0.46 -0.30 -0.91 0 0 0 0.5538 -0.4326 1.8041 0.084 0.117 -1.516
1.76 -20.5 -3.2 -27.4 -0.49 -0.21 -0.90 0 0 0 0.8021 -0.9549 1.9632 0.049 0.145 -1.451
1.79 -20.8 -3.5 -27.4 -0.30 -0.20 -1.03 0 0 0 0.4874 0.6848 1.5008 0.039 0.165 -1.406
1.82 -20.8 -3.5 -27.4 -0.25 -0.23 -0.86 0 0 0 0.2774 0.8229 1.4171 0.067 0.176 -1.357
1.85 -21.2 -2.7 -27.6 -0.15 -0.22 -0.92 0 0 0 0.3183 0.0534 1.1427 0.066 0.188 -1.323
1.88 -21.2 -2.7 -27.6 -0.14 -0.15 -0.89 0 0 0 0.0716 0.7920 0.6483 0.072 0.194 -1.301
1.91 -20.6 -0.5 -28.7 -0.14 -0.19 -0.93 0 0 0 0.1790 0.7367 0.8444 0.089 0.199 -1.282
1.94 -20.6 -0.5 -28.7 -0.07 -0.16 -0.97 0 0 0 -0.0088 -0.2163 0.3413 0.085 0.203 -1.250
1.98 -20.3 0.3 -29.1 -0.07 -0.16 -0.97 0 0 0 -0.1774 -0.1590 -0.1731 0.048 0.183 -1.244
