iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:32:09 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -7.4 -22.2 -24.1 0.06 -0.07 -1.04 0 0 0 -0.4888 -0.1494 0.0913 0.042 0.052 2.833
0.07 -7.4 -22.2 -24.1 0.10 -0.03 -1.10 0 0 0 -0.2140 -0.2188 -0.2735 0.036 0.038 2.826
0.10 -7.2 -22.6 -23.7 0.08 -0.05 -1.01 0 0 0 -0.1237 0.0594 -0.3470 0.038 0.036 2.818
0.13 -7.2 -22.6 -23.7 0.07 -0.06 -1.04 0 0 0 -0.7242 -0.5919 -0.6911 0.037 0.016 2.793
0.16 -6.7 -21.4 -24.7 0.05 0.00 -1.13 0 0 0 -0.3654 -0.7002 -0.7200 0.016 0.001 2.774
0.19 -6.7 -21.4 -24.7 0.00 0.01 -1.07 0 0 0 -0.3502 0.1633 -0.4491 0.011 -0.007 2.758
0.22 -6.8 -20.2 -25.4 -0.01 -0.06 -1.05 0 0 0 -0.2660 -0.2423 -0.1123 0.013 -0.016 2.751
0.25 -6.8 -20.2 -25.4 -0.02 -0.07 -1.09 0 0 0 -0.3440 -0.6268 -0.4031 -0.004 -0.021 2.743
0.28 -7.1 -20.0 -27.0 -0.06 -0.07 -1.33 0 0 0 -0.8322 -0.3688 -0.5651 -0.017 -0.037 2.728
0.32 -7.1 -20.0 -27.0 -0.06 0.05 -1.80 0 0 0 -1.8912 0.5122 -0.2608 -0.013 -0.093 2.707
0.35 -6.8 -18.8 -28.2 0.48 0.28 -1.99 0 0 0 -3.0403 0.8876 0.6262 0.004 -0.162 2.712
0.38 -6.8 -18.8 -28.2 0.42 0.64 -2.00 0 0 0 -2.8260 0.9877 0.9431 0.041 -0.243 2.738
0.41 -5.3 -13.7 -29.9 0.52 0.64 -2.00 0 0 0 0.6043 1.3243 1.6756 0.081 -0.280 2.786
0.44 -5.3 -13.7 -29.9 -0.05 0.49 -1.19 0 0 0 2.7087 1.3080 2.8350 0.133 -0.220 2.845
0.47 -3.9 -12.9 -30.2 -0.27 0.42 -0.28 0 0 0 3.8350 0.9544 2.2926 0.196 -0.082 2.945
0.50 -3.9 -12.9 -30.2 -0.19 0.42 0.42 0 0 0 4.3412 -0.1781 1.9778 0.207 0.041 2.977
0.53 -5.0 -19.6 -25.8 0.09 0.31 0.72 0 0 0 3.8162 -1.0749 1.5202 0.184 0.156 2.998
0.57 -5.0 -19.6 -25.8 -0.08 0.18 0.62 0 0 0 2.1488 -0.1905 1.6793 0.147 0.270 3.039
0.60 -7.1 -24.4 -21.9 -0.35 0.02 0.25 0 0 0 1.1300 -0.3490 1.8098 0.130 0.315 3.081
0.63 -7.1 -24.4 -21.9 -0.68 -0.04 -0.19 0 0 0 0.6179 -0.6795 1.5601 0.100 0.342 3.126
0.66 -11.1 -27.1 -18.9 -1.10 -0.12 -0.62 0 0 0 -0.1144 -0.5516 1.3959 0.043 0.359 -3.091
0.69 -11.1 -27.1 -18.9 -1.60 -0.19 -1.39 0 0 0 -0.5024 -0.5891 0.9909 0.017 0.350 -3.057
0.72 -13.8 -26.7 -18.2 -1.43 -0.26 -1.35 0 0 0 0.3874 -1.2676 -0.1425 -0.010 0.347 -3.049
0.75 -13.8 -26.7 -18.2 -1.44 -0.25 -1.15 0 0 0 0.7267 -1.1807 -0.9469 -0.054 0.373 -3.073
0.78 -15.4 -26.6 -17.9 -0.85 -0.20 -1.07 0 0 0 -0.1415 -1.1775 -1.5260 -0.068 0.380 -3.108
0.82 -15.4 -26.6 -17.9 -0.18 -0.06 -0.55 0 0 0 0.3306 -3.7096 -2.3382 -0.133 0.392 3.065
0.85 -13.9 -28.2 -15.2 0.45 0.13 -0.88 0 0 0 -0.4175 -1.0221 -2.2782 -0.181 0.408 3.012
