iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:26:08 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 23.8 -3.8 -26.5 0.08 -0.15 -0.89 0 0 0 -0.1013 -0.0561 0.5813 0.077 0.177 2.066
0.07 23.8 -3.8 -26.5 0.01 -0.15 -0.82 0 0 0 -0.6198 0.0614 0.6548 0.085 0.162 2.092
0.10 23.2 -4.0 -24.9 -0.08 -0.10 -0.92 0 0 0 -1.2857 -1.3322 0.5440 0.058 0.136 2.112
0.13 23.2 -4.0 -24.9 -0.02 0.02 -1.11 0 0 0 -1.4776 -0.7822 -0.3046 0.026 0.097 2.114
0.16 22.1 -3.2 -24.5 -0.00 -0.02 -1.03 0 0 0 -0.7307 -0.1840 0.4139 0.016 0.056 2.115
0.19 22.1 -3.2 -24.5 -0.12 0.04 -1.15 0 0 0 -0.6564 -0.9690 0.1841 -0.001 0.040 2.126
0.22 20.9 -2.8 -25.6 -0.02 0.06 -1.13 0 0 0 -0.6122 -0.7115 -0.4002 -0.027 0.023 2.119
0.26 20.9 -2.8 -25.6 0.01 0.02 -1.07 0 0 0 -1.3064 1.1952 0.4708 -0.003 -0.021 2.121
0.29 20.8 -1.5 -26.4 -0.03 0.08 -1.15 0 0 0 -1.3797 0.7779 -0.0768 0.022 -0.056 2.126
0.32 20.8 -1.5 -26.4 0.29 -0.09 -1.35 0 0 0 -1.5878 -0.2499 0.1525 0.034 -0.096 2.126
0.35 22.2 0.3 -26.1 0.06 0.12 -2.00 0 0 0 -1.4687 -0.4838 1.2902 0.026 -0.162 2.155
0.38 22.2 0.3 -26.1 0.26 0.22 -2.00 0 0 0 -0.9934 -0.5623 0.8399 0.013 -0.188 2.186
0.41 22.1 3.1 -26.3 0.84 0.55 -1.99 0 0 0 -0.9438 0.0970 0.3726 0.012 -0.216 2.200
0.45 22.1 3.1 -26.3 0.90 0.83 -2.00 0 0 0 1.9829 1.6488 1.9917 0.049 -0.183 2.243
0.48 21.7 2.9 -25.9 0.15 0.89 -2.00 0 0 0 2.6104 1.1276 3.3687 0.102 -0.118 2.316
0.51 21.7 2.9 -25.9 -0.28 0.84 -0.84 0 0 0 4.4445 0.9269 3.1929 0.138 0.029 2.414
0.54 22.6 1.5 -25.4 -0.35 0.55 0.34 0 0 0 5.2588 0.3870 2.5826 0.147 0.174 2.471
0.57 22.6 1.5 -25.4 -0.08 0.37 0.57 0 0 0 4.3400 0.0575 2.0685 0.141 0.309 2.511
0.60 22.6 1.5 -25.4 -0.17 0.18 0.56 0 0 0 2.0258 0.4709 2.2234 0.123 0.450 2.594
0.63 22.6 1.5 -25.4 -0.49 0.04 0.58 0 0 0 1.3561 0.0155 1.9232 0.106 0.500 2.650
0.66 20.6 -20.4 -17.3 -0.71 -0.00 0.15 0 0 0 0.5244 -0.8122 1.3574 0.069 0.523 2.695
0.69 20.6 -20.4 -17.3 -1.28 -0.15 -0.40 0 0 0 -0.2600 -0.8173 1.1435 0.012 0.532 2.744
0.73 17.3 -23.7 -15.1 -1.90 -0.22 -1.15 0 0 0 -0.8563 -0.9320 1.0823 -0.028 0.514 2.778
0.76 17.3 -23.7 -15.1 -1.88 -0.29 -1.46 0 0 0 -0.4075 -1.4366 0.0940 -0.068 0.496 2.793
0.79 15.1 -24.1 -16.7 -1.36 -0.28 -1.12 0 0 0 1.4266 -1.7168 -1.7521 -0.127 0.525 2.747
